ID_UBICACION;MARCA;TEMPORADAS;STOCK_TOTAL_UBICACION;VALOR_STOCK_€;CLASES_ABC;DIAS_MAX;OCUPACION_%;PRODUCTOS_A;PRODUCTOS_B;PRODUCTOS_C;PRODUCTOS_D
CLABD/Stock/StorageBD/CLA-062-01-02-01;BLACK;I25;192;1993.75;C+B+D;153;140;;[DFTXSWE016-GREE-L] 16u (I25) 70d;[DFSH370019-BLAC-39] 12u (I25) 153d | [DFSH370019-BLAC-39] 12u (I25) 153d | [DFSH370019-BLAC-37] 12u (I25) 153d | [DFSH370019-BLAC-37] 12u (I25) 153d | [DFSH370019-BLAC-40] 12u (I25) 153d | [DFSH370019-BLAC-40] 12u (I25) 153d | [DFTXSWE016-SAND-M] 6u (I25) 70d | [DFTXSWE016-SAND-L] 10u (I25) 70d | [DFTXSWE016-BLAC-L] 16u (I25) 70d | [DFTXSWE014-ANTR-M] 18u (I25) 70d | [DFTXSWE014-ANTR-L] 18u (I25) 70d | [DFTXHOD022-OFFW-M] 12u (I25) 70d | [DFTXHOD022-ANTR-L] 12u (I25) 70d;[DFTXHOD022-OFFW-L] 12u (I25) 70d
CLABD/Stock/StorageBD/CLA-063-08-02-01;BLACK;I25;96;871.00;C+D;153;80;;;[DFSH370019-BROW-41] 12u (I25) 153d | [DFSH370019-BROW-38] 12u (I25) 153d | [DFSH370019-BROW-37] 12u (I25) 153d | [DFSH370019-BLAC-41] 12u (I25) 153d | [DFSH370019-BLAC-38] 12u (I25) 153d | [DFSH370019-BLAC-37] 12u (I25) 153d | [DFSH370019-BLAC-39] 12u (I25) 153d;[DFSH370019-BROW-40] 12u (I25) 153d
CLABD/Stock/StorageBD/CLA-063-08-03-01;BLACK;I25;96;872.16;D+C;153;80;;;[DFSH370019-BROW-39] 12u (I25) 153d | [DFSH370019-BLAC-41] 12u (I25) 153d | [DFSH370019-BLAC-38] 12u (I25) 153d | [DFSH370019-BLAC-38] 12u (I25) 153d | [DFSH370019-BLAC-36] 12u (I25) 153d | [DFSH370019-BLAC-36] 12u (I25) 153d | [DFSH370019-BLAC-40] 12u (I25) 153d;[DFSH370019-BROW-40] 12u (I25) 153d
CLABD/Stock/StorageBD/CLA-063-09-01-03;BLACK;I25;96;871.03;C+D;153;80;;;[DFSH370019-BROW-41] 12u (I25) 153d | [DFSH370019-BLAC-38] 12u (I25) 153d | [DFSH370019-BLAC-38] 12u (I25) 153d | [DFSH370019-BLAC-38] 12u (I25) 153d | [DFSH370019-BLAC-37] 12u (I25) 153d | [DFSH370019-BLAC-37] 12u (I25) 153d | [DFSH370019-BLAC-37] 12u (I25) 153d;[DFSH370019-BROW-40] 12u (I25) 153d
CLABD/Stock/StorageBD/CLA-063-09-03-01;BLACK;I25;96;869.82;C+D;153;80;;;[DFSH370019-BROW-41] 12u (I25) 153d | [DFSH370019-BROW-41] 12u (I25) 153d | [DFSH370019-BROW-39] 12u (I25) 153d | [DFSH370019-BROW-38] 12u (I25) 153d | [DFSH370019-BROW-38] 12u (I25) 153d | [DFSH370019-BLAC-39] 12u (I25) 153d | [DFSH370019-BLAC-37] 12u (I25) 153d;[DFSH370019-BROW-40] 12u (I25) 153d
CLABD/Stock/StorageBD/CLA-063-09-03-03;BLACK;I25;96;872.20;D+C;153;80;;;[DFSH370019-BLAC-40] 12u (I25) 153d | [DFSH370019-BLAC-39] 12u (I25) 153d | [DFSH370019-BLAC-39] 12u (I25) 153d | [DFSH370019-BLAC-38] 12u (I25) 153d | [DFSH370019-BLAC-38] 12u (I25) 153d | [DFSH370019-BLAC-36] 12u (I25) 153d | [DFSH370019-BLAC-39] 12u (I25) 153d;[DFSH370019-BROW-40] 12u (I25) 153d
CLABD/Stock/StorageBD/CLA-067-03-01-03;GENERIC;V24+V23;23;85.87;D+C+B;588;20;;[NVK33401-0022-44] 11u (V23) 385d;[DFSH334001-KHAK-41] 1u (V24) 588d;[DFSH334001-KHAK-36] 1u (V24) 588d | [DFSH334001-KHAK-37] 2u (V24) 588d | [DFSH334001-KHAK-38] 3u (V24) 588d | [DFSH334001-KHAK-39] 3u (V24) 588d | [DFSH334001-KHAK-40] 2u (V24) 588d
CLABD/Stock/EXTB2BBD/CLA-007-08-02-03;BLACK;I25;21;249.67;D+C+B;156;20;;[DFSH387005-CREA-38] 2u (I25) 156d | [DFSH387005-CREA-41] 1u (I25) 156d;[DFSH387005-PETR-41] 1u (I25) 156d | [DFSH387005-CREA-36] 1u (I25) 156d | [DFSH387005-CREA-37] 2u (I25) 156d | [DFSH387005-CREA-39] 2u (I25) 156d | [DFSH387005-CREA-40] 1u (I25) 156d;[DFSH387005-PETR-36] 1u (I25) 156d | [DFSH387005-PETR-37] 2u (I25) 156d | [DFSH387005-PETR-38] 3u (I25) 156d | [DFSH387005-PETR-39] 3u (I25) 156d | [DFSH387005-PETR-40] 2u (I25) 156d
CLABD/Stock/StorageBD/CLA-048-04-03-03;BLACK;I25;60;488.44;C+B+D;141;60;;[DFSH370021-TAN-K-33] 2u (I25) 141d | [DFSH370021-TAN-K-34] 2u (I25) 141d | [DFSH370021-TAN-K-35] 2u (I25) 141d | [DFSH370021-TAN-K-36] 2u (I25) 141d | [DFSH370011-BEIG-K-34] 2u (I25) 141d | [DFSH370011-BEIG-K-34] 2u (I25) 141d | [DFSH370011-BEIG-K-34] 2u (I25) 141d | [DFSH370011-BEIG-K-34] 2u (I25) 141d | [DFSH370011-BEIG-K-34] 2u (I25) 141d;[DFSH370021-TAN-K-32] 2u (I25) 141d | [DFSH370011-BEIG-K-32] 2u (I25) 141d | [DFSH370011-BEIG-K-33] 2u (I25) 141d | [DFSH370011-BEIG-K-35] 2u (I25) 141d | [DFSH370011-BEIG-K-32] 2u (I25) 141d | [DFSH370011-BEIG-K-33] 2u (I25) 141d | [DFSH370011-BEIG-K-35] 2u (I25) 141d | [DFSH370011-BEIG-K-32] 2u (I25) 141d | [DFSH370011-BEIG-K-33] 2u (I25) 141d | [DFSH370011-BEIG-K-35] 2u (I25) 141d | [DFSH370011-BEIG-K-32] 2u (I25) 141d | [DFSH370011-BEIG-K-33] 2u (I25) 141d | [DFSH370011-BEIG-K-35] 2u (I25) 141d | [DFSH370011-BEIG-K-32] 2u (I25) 141d | [DFSH370011-BEIG-K-33] 2u (I25) 141d | [DFSH370011-BEIG-K-35] 2u (I25) 141d;[DFSH370011-BEIG-K-36] 2u (I25) 141d | [DFSH370011-BEIG-K-36] 2u (I25) 141d | [DFSH370011-BEIG-K-36] 2u (I25) 141d | [DFSH370011-BEIG-K-36] 2u (I25) 141d | [DFSH370011-BEIG-K-36] 2u (I25) 141d
CLABD/Stock/EXTB2BBD/CLA-008-02-03-02;BLACK;I25;45;533.97;C+B+D;156;50;;[DFSH387005-PETR-42] 2u (I25) 156d | [DFSH387005-PETR-43] 3u (I25) 156d | [DFSH387005-PETR-44] 2u (I25) 156d | [DFSH387005-PETR-45] 1u (I25) 156d | [DFSH387005-PETR-42] 2u (I25) 156d | [DFSH387005-PETR-43] 3u (I25) 156d | [DFSH387005-PETR-44] 2u (I25) 156d | [DFSH387005-PETR-45] 1u (I25) 156d | [DFSH387005-OLIV-41] 1u (I25) 156d | [DFSH387005-OLIV-42] 2u (I25) 156d | [DFSH387005-OLIV-43] 2u (I25) 156d | [DFSH387005-OLIV-44] 2u (I25) 156d | [DFSH387005-CREA-38] 2u (I25) 156d | [DFSH387005-CREA-41] 1u (I25) 156d;[DFSH387005-PETR-41] 1u (I25) 156d | [DFSH387005-PETR-41] 1u (I25) 156d | [DFSH387005-OLIV-45] 1u (I25) 156d | [DFSH387005-OLIV-46] 1u (I25) 156d | [DFSH387005-PETR-41] 1u (I25) 156d | [DFSH387005-CREA-36] 1u (I25) 156d | [DFSH387005-CREA-37] 2u (I25) 156d | [DFSH387005-CREA-39] 2u (I25) 156d | [DFSH387005-CREA-40] 1u (I25) 156d;[DFSH387005-PETR-36] 1u (I25) 156d | [DFSH387005-PETR-37] 2u (I25) 156d | [DFSH387005-PETR-38] 2u (I25) 156d | [DFSH387005-PETR-39] 2u (I25) 156d | [DFSH387005-PETR-40] 1u (I25) 156d
CLABD/Stock/StorageBD/CLA-062-03-02-01;BLACK;I25;96;1196.63;C+B+D;133;80;;[DFSH408003-TAUP-38] 3u (I25) 133d | [DFSH408003-TAUP-39] 3u (I25) 133d | [DFSH408003-TAUP-38] 3u (I25) 133d | [DFSH408003-TAUP-39] 3u (I25) 133d | [DFSH408003-TAUP-38] 3u (I25) 133d | [DFSH408003-TAUP-39] 3u (I25) 133d | [DFSH408003-TAUP-38] 3u (I25) 133d | [DFSH408003-TAUP-39] 3u (I25) 133d | [DFSH408003-TAUP-38] 3u (I25) 133d | [DFSH408003-TAUP-39] 3u (I25) 133d | [DFSH408003-TAUP-38] 3u (I25) 133d | [DFSH408003-TAUP-39] 3u (I25) 133d | [DFSH408003-TAUP-38] 3u (I25) 133d | [DFSH408003-TAUP-39] 3u (I25) 133d | [DFSH408002-CHES-37] 2u (I25) 133d | [DFSH408002-CHES-38] 3u (I25) 133d | [DFSH408002-CHES-39] 3u (I25) 133d | [DFSH408002-CHES-40] 2u (I25) 133d | [DFSH408002-CHES-41] 1u (I25) 133d;[DFSH408003-TAUP-36] 1u (I25) 133d | [DFSH408003-TAUP-37] 2u (I25) 133d | [DFSH408003-TAUP-40] 2u (I25) 133d | [DFSH408003-TAUP-36] 1u (I25) 133d | [DFSH408003-TAUP-37] 2u (I25) 133d | [DFSH408003-TAUP-40] 2u (I25) 133d | [DFSH408003-TAUP-36] 1u (I25) 133d | [DFSH408003-TAUP-37] 2u (I25) 133d | [DFSH408003-TAUP-40] 2u (I25) 133d | [DFSH408003-TAUP-36] 1u (I25) 133d | [DFSH408003-TAUP-37] 2u (I25) 133d | [DFSH408003-TAUP-40] 2u (I25) 133d | [DFSH408003-TAUP-36] 1u (I25) 133d | [DFSH408003-TAUP-37] 2u (I25) 133d | [DFSH408003-TAUP-40] 2u (I25) 133d | [DFSH408003-TAUP-36] 1u (I25) 133d | [DFSH408003-TAUP-37] 2u (I25) 133d | [DFSH408003-TAUP-40] 2u (I25) 133d | [DFSH408003-TAUP-36] 1u (I25) 133d | [DFSH408003-TAUP-37] 2u (I25) 133d | [DFSH408003-TAUP-40] 2u (I25) 133d | [DFSH408002-CHES-36] 1u (I25) 133d;[DFSH408003-TAUP-41] 1u (I25) 133d | [DFSH408003-TAUP-41] 1u (I25) 133d | [DFSH408003-TAUP-41] 1u (I25) 133d | [DFSH408003-TAUP-41] 1u (I25) 133d | [DFSH408003-TAUP-41] 1u (I25) 133d | [DFSH408003-TAUP-41] 1u (I25) 133d | [DFSH408003-TAUP-41] 1u (I25) 133d
CLABD/Stock/StorageBD/CLA-064-05-03-03;BLACK;V26;84;1064.97;B+D;156;70;;[DFSH387005-BLAC-41] 1u (V26) 156d | [DFSH387005-BLAC-42] 2u (V26) 156d | [DFSH387005-BLAC-43] 3u (V26) 156d | [DFSH387005-BLAC-44] 3u (V26) 156d | [DFSH387005-BLAC-45] 2u (V26) 156d | [DFSH387005-BLAC-41] 1u (V26) 156d | [DFSH387005-BLAC-42] 2u (V26) 156d | [DFSH387005-BLAC-43] 3u (V26) 156d | [DFSH387005-BLAC-44] 3u (V26) 156d | [DFSH387005-BLAC-45] 2u (V26) 156d | [DFSH387005-BLAC-41] 1u (V26) 156d | [DFSH387005-BLAC-42] 2u (V26) 156d | [DFSH387005-BLAC-43] 3u (V26) 156d | [DFSH387005-BLAC-44] 3u (V26) 156d | [DFSH387005-BLAC-45] 2u (V26) 156d | [DFSH387005-BLAC-41] 1u (V26) 156d | [DFSH387005-BLAC-42] 2u (V26) 156d | [DFSH387005-BLAC-43] 3u (V26) 156d | [DFSH387005-BLAC-44] 3u (V26) 156d | [DFSH387005-BLAC-45] 2u (V26) 156d | [DFSH387005-BLAC-41] 1u (V26) 156d | [DFSH387005-BLAC-42] 2u (V26) 156d | [DFSH387005-BLAC-43] 3u (V26) 156d | [DFSH387005-BLAC-44] 3u (V26) 156d | [DFSH387005-BLAC-45] 2u (V26) 156d | [DFSH387005-BLAC-41] 1u (V26) 156d | [DFSH387005-BLAC-42] 2u (V26) 156d | [DFSH387005-BLAC-43] 3u (V26) 156d | [DFSH387005-BLAC-44] 3u (V26) 156d | [DFSH387005-BLAC-45] 2u (V26) 156d | [DFSH387005-BLAC-41] 1u (V26) 156d | [DFSH387005-BLAC-42] 2u (V26) 156d | [DFSH387005-BLAC-43] 3u (V26) 156d | [DFSH387005-BLAC-44] 3u (V26) 156d | [DFSH387005-BLAC-45] 2u (V26) 156d;;[DFSH387005-BLAC-46] 1u (V26) 156d | [DFSH387005-BLAC-46] 1u (V26) 156d | [DFSH387005-BLAC-46] 1u (V26) 156d | [DFSH387005-BLAC-46] 1u (V26) 156d | [DFSH387005-BLAC-46] 1u (V26) 156d | [DFSH387005-BLAC-46] 1u (V26) 156d | [DFSH387005-BLAC-46] 1u (V26) 156d
CLABD/Stock/StorageBD/CLA-048-04-02-03;BLACK;I25;100;660.21;C+B+D;141;100;;[DFSH370021-TAN-K-33] 2u (I25) 141d | [DFSH370021-TAN-K-34] 2u (I25) 141d | [DFSH370021-TAN-K-35] 2u (I25) 141d | [DFSH370021-TAN-K-36] 2u (I25) 141d | [DFSH370021-TAN-K-33] 2u (I25) 141d | [DFSH370021-TAN-K-34] 2u (I25) 141d | [DFSH370021-TAN-K-35] 2u (I25) 141d | [DFSH370021-TAN-K-36] 2u (I25) 141d | [DFSH370021-TAN-K-33] 2u (I25) 141d | [DFSH370021-TAN-K-34] 2u (I25) 141d | [DFSH370021-TAN-K-35] 2u (I25) 141d | [DFSH370021-TAN-K-36] 2u (I25) 141d | [DFSH370021-TAN-K-33] 2u (I25) 141d | [DFSH370021-TAN-K-34] 2u (I25) 141d | [DFSH370021-TAN-K-35] 2u (I25) 141d | [DFSH370021-TAN-K-36] 2u (I25) 141d | [DFSH370021-TAN-K-33] 2u (I25) 141d | [DFSH370021-TAN-K-34] 2u (I25) 141d | [DFSH370021-TAN-K-35] 2u (I25) 141d | [DFSH370021-TAN-K-36] 2u (I25) 141d | [DFSH370021-TAN-K-33] 2u (I25) 141d | [DFSH370021-TAN-K-34] 2u (I25) 141d | [DFSH370021-TAN-K-35] 2u (I25) 141d | [DFSH370021-TAN-K-36] 2u (I25) 141d | [DFSH370021-TAN-K-33] 2u (I25) 141d | [DFSH370021-TAN-K-34] 2u (I25) 141d | [DFSH370021-TAN-K-35] 2u (I25) 141d | [DFSH370021-TAN-K-36] 2u (I25) 141d | [DFSH370011-BEIG-K-34] 2u (I25) 141d | [DFSH370011-BEIG-K-34] 2u (I25) 141d | [DFSH370011-BEIG-K-34] 2u (I25) 141d;[DFSH370021-TAN-K-32] 2u (I25) 141d | [DFSH370021-TAN-K-32] 2u (I25) 141d | [DFSH370021-TAN-K-32] 2u (I25) 141d | [DFSH370021-TAN-K-32] 2u (I25) 141d | [DFSH370021-TAN-K-32] 2u (I25) 141d | [DFSH370021-TAN-K-32] 2u (I25) 141d | [DFSH370021-TAN-K-32] 2u (I25) 141d | [DFSH370011-BEIG-K-32] 2u (I25) 141d | [DFSH370011-BEIG-K-33] 2u (I25) 141d | [DFSH370011-BEIG-K-35] 2u (I25) 141d | [DFSH370011-BEIG-K-32] 2u (I25) 141d | [DFSH370011-BEIG-K-33] 2u (I25) 141d | [DFSH370011-BEIG-K-35] 2u (I25) 141d | [DFSH370011-BEIG-K-32] 2u (I25) 141d | [DFSH370011-BEIG-K-33] 2u (I25) 141d | [DFSH370011-BEIG-K-35] 2u (I25) 141d;[DFSH370011-BEIG-K-36] 2u (I25) 141d | [DFSH370011-BEIG-K-36] 2u (I25) 141d | [DFSH370011-BEIG-K-36] 2u (I25) 141d
CLABD/Stock/StorageBD/CLA-054-01-03-02;BLACK;I25;96;871.48;D+C;153;80;;;[DFSH370019-TAUP-37] 2u (I25) 153d | [DFSH370019-TAUP-38] 3u (I25) 153d | [DFSH370019-TAUP-39] 3u (I25) 153d | [DFSH370019-TAUP-40] 2u (I25) 153d | [DFSH370019-TAUP-37] 2u (I25) 153d | [DFSH370019-TAUP-38] 3u (I25) 153d | [DFSH370019-TAUP-39] 3u (I25) 153d | [DFSH370019-TAUP-40] 2u (I25) 153d | [DFSH370019-BROW-36] 1u (I25) 153d | [DFSH370019-BROW-37] 2u (I25) 153d | [DFSH370019-BROW-38] 3u (I25) 153d | [DFSH370019-BROW-39] 3u (I25) 153d | [DFSH370019-BROW-41] 1u (I25) 153d | [DFSH370019-BLAC-36] 1u (I25) 153d | [DFSH370019-BLAC-37] 2u (I25) 153d | [DFSH370019-BLAC-38] 3u (I25) 153d | [DFSH370019-BLAC-39] 3u (I25) 153d | [DFSH370019-BLAC-40] 2u (I25) 153d | [DFSH370019-BLAC-41] 1u (I25) 153d | [DFSH370019-BLAC-36] 1u (I25) 153d | [DFSH370019-BLAC-37] 2u (I25) 153d | [DFSH370019-BLAC-38] 3u (I25) 153d | [DFSH370019-BLAC-39] 3u (I25) 153d | [DFSH370019-BLAC-40] 2u (I25) 153d | [DFSH370019-BLAC-41] 1u (I25) 153d | [DFSH370019-BLAC-36] 1u (I25) 153d | [DFSH370019-BLAC-37] 2u (I25) 153d | [DFSH370019-BLAC-38] 3u (I25) 153d | [DFSH370019-BLAC-39] 3u (I25) 153d | [DFSH370019-BLAC-40] 2u (I25) 153d | [DFSH370019-BLAC-41] 1u (I25) 153d | [DFSH370019-BLAC-36] 1u (I25) 153d | [DFSH370019-BLAC-37] 2u (I25) 153d | [DFSH370019-BLAC-38] 3u (I25) 153d | [DFSH370019-BLAC-39] 3u (I25) 153d | [DFSH370019-BLAC-40] 2u (I25) 153d | [DFSH370019-BLAC-41] 1u (I25) 153d | [DFSH370019-BLAC-36] 1u (I25) 153d | [DFSH370019-BLAC-37] 2u (I25) 153d | [DFSH370019-BLAC-38] 3u (I25) 153d | [DFSH370019-BLAC-39] 3u (I25) 153d | [DFSH370019-BLAC-40] 2u (I25) 153d | [DFSH370019-BLAC-41] 1u (I25) 153d;[DFSH370019-TAUP-36] 1u (I25) 153d | [DFSH370019-TAUP-41] 1u (I25) 153d | [DFSH370019-TAUP-36] 1u (I25) 153d | [DFSH370019-TAUP-41] 1u (I25) 153d | [DFSH370019-BROW-40] 2u (I25) 153d
CLABD/Stock/StorageBD/CLA-057-09-02-02;BLACK;I25;96;1352.05;D+C+B;133;80;;[DFSH408005-BLAC-38] 3u (I25) 133d | [DFSH408005-BLAC-39] 3u (I25) 133d;[DFSH408005-CHES-37] 2u (I25) 133d | [DFSH408005-CHES-38] 3u (I25) 133d | [DFSH408005-CHES-39] 3u (I25) 133d | [DFSH408005-CHES-40] 2u (I25) 133d | [DFSH408005-CHES-41] 1u (I25) 133d | [DFSH408005-CHES-37] 2u (I25) 133d | [DFSH408005-CHES-38] 3u (I25) 133d | [DFSH408005-CHES-39] 3u (I25) 133d | [DFSH408005-CHES-40] 2u (I25) 133d | [DFSH408005-CHES-41] 1u (I25) 133d | [DFSH408005-CHES-37] 2u (I25) 133d | [DFSH408005-CHES-38] 3u (I25) 133d | [DFSH408005-CHES-39] 3u (I25) 133d | [DFSH408005-CHES-40] 2u (I25) 133d | [DFSH408005-CHES-41] 1u (I25) 133d | [DFSH408005-CHES-37] 2u (I25) 133d | [DFSH408005-CHES-38] 3u (I25) 133d | [DFSH408005-CHES-39] 3u (I25) 133d | [DFSH408005-CHES-40] 2u (I25) 133d | [DFSH408005-CHES-41] 1u (I25) 133d | [DFSH408005-CHES-37] 2u (I25) 133d | [DFSH408005-CHES-38] 3u (I25) 133d | [DFSH408005-CHES-39] 3u (I25) 133d | [DFSH408005-CHES-40] 2u (I25) 133d | [DFSH408005-CHES-41] 1u (I25) 133d | [DFSH408005-CHES-37] 2u (I25) 133d | [DFSH408005-CHES-38] 3u (I25) 133d | [DFSH408005-CHES-39] 3u (I25) 133d | [DFSH408005-CHES-40] 2u (I25) 133d | [DFSH408005-CHES-41] 1u (I25) 133d | [DFSH408005-BLAC-36] 1u (I25) 133d | [DFSH408005-BLAC-37] 2u (I25) 133d | [DFSH408005-BLAC-40] 2u (I25) 133d | [DFSH408005-BLAC-41] 1u (I25) 133d | [DFSH408003-CHES-36] 1u (I25) 133d | [DFSH408003-CHES-37] 2u (I25) 133d | [DFSH408003-CHES-38] 3u (I25) 133d | [DFSH408003-CHES-39] 3u (I25) 133d | [DFSH408003-CHES-40] 2u (I25) 133d | [DFSH408003-CHES-41] 1u (I25) 133d;[DFSH408005-CHES-36] 1u (I25) 133d | [DFSH408005-CHES-36] 1u (I25) 133d | [DFSH408005-CHES-36] 1u (I25) 133d | [DFSH408005-CHES-36] 1u (I25) 133d | [DFSH408005-CHES-36] 1u (I25) 133d | [DFSH408005-CHES-36] 1u (I25) 133d
CLABD/Stock/EXTB2BBD/CLA-005-05-01-03;BLACK;I25;30;258.65;C+B+D;149;30;;[DFSH370011-BEIG-K-34] 2u (I25) 149d | [DFSH370011-BEIG-K-34] 2u (I25) 149d | [DFSH370011-BEIG-K-34] 2u (I25) 149d;[DFSH370011-BEIG-K-32] 2u (I25) 149d | [DFSH370011-BEIG-K-33] 2u (I25) 149d | [DFSH370011-BEIG-K-35] 2u (I25) 149d | [DFSH370011-BEIG-K-32] 2u (I25) 149d | [DFSH370011-BEIG-K-33] 2u (I25) 149d | [DFSH370011-BEIG-K-35] 2u (I25) 149d | [DFSH370011-BEIG-K-32] 2u (I25) 149d | [DFSH370011-BEIG-K-33] 2u (I25) 149d | [DFSH370011-BEIG-K-35] 2u (I25) 149d;[DFSH370011-BEIG-K-36] 2u (I25) 149d | [DFSH370011-BEIG-K-36] 2u (I25) 149d | [DFSH370011-BEIG-K-36] 2u (I25) 149d
CLABD/Stock/StorageBD/CLA-055-02-02-03;BLACK;V24+V25;95;499.32;C+D+B+A;44;60;[DFSH397001-BLAC-43] 2u (V24) 44d;[DFSH334001-BLUE-43] 3u (V24) 44d | [DFSH334001-BLUE-44] 4u (V24) 44d | [DFSH334001-BLUE-43] 1u (V24) 44d | [DFSH334001-BEIG-44] 1u (V25) 44d | [DFSH334001-BLUE-44] 2u (V24) 44d | [DFSH334001-SILV-37] 1u (V25) 44d | [DFSH397002-DOTT-40] 1u (V25) 44d | [DFSH397002-DOTT-37] 2u (V25) 44d | [DFSH397002-DOTT-38] 3u (V25) 44d | [DFSH397002-LEOP-41] 1u (V25) 44d | [DFSH397002-GOLD-37] 2u (V25) 44d | [DFSH397002-BLAC-38] 1u (V25) 44d | [DFSH397001-FBLA-38] 2u (V24) 44d | [DFSH397002-GOLD-40] 2u (V25) 44d | [DFSH397002-BLAC-37] 1u (V25) 44d | [DFSH397002-GOLD-36] 1u (V25) 44d | [DFSH397002-DOTT-37] 1u (V25) 44d | [DFSH397002-GOLD-38] 1u (V25) 44d | [DFSH397002-GOLD-39] 2u (V25) 44d | [DFSH397002-GOLD-41] 1u (V25) 44d | [DFSH397002-GOLD-40] 4u (V25) 44d | [DFSH397002-GOLD-37] 2u (V25) 44d | [DFSH397002-DOTT-36] 1u (V25) 44d | [DFSH397002-DOTT-37] 2u (V25) 44d | [DFSH397002-LEOP-39] 1u (V25) 44d;[DFSH334001-ORAN-37] 2u (V24) 44d | [DFSH334001-PURP-36] 1u (V24) 44d | [DFSH334001-PURP-39] 1u (V24) 44d | [DFSH334001-ORAN-39] 4u (V24) 44d | [DFSH334001-ORAN-38] 3u (V24) 44d | [DFSH334001-ORAN-38] 2u (V24) 44d | [DFSH334001-ORAN-40] 1u (V24) 44d | [DFSH334001-ORAN-37] 2u (V24) 44d | [DFSH334009-GREY-39] 2u (V24) 44d | [DFSH334001-ORAN-38] 2u (V24) 44d | [DFSH334001-BLUE-45] 1u (V24) 44d | [DFSH397001-WHIT-42] 3u (V24) 44d | [DFSH397001-OFFW-43] 1u (V24) 44d | [DFSH397001-FBLA-37] 1u (V24) 44d | [DFSH397001-OFFW-44] 3u (V24) 44d | [DFSH397001-OFFW-43] 3u (V24) 44d | [DFSH397001-OFFW-36] 1u (V24) 44d | [DFSH397001-OFFW-37] 2u (V24) 44d | [DFSH397001-FBLA-37] 1u (V24) 44d | [DFSH397001-OFFW-39] 1u (V24) 44d | [DFSH397001-OFFW-42] 3u (V24) 44d | [DFSH397001-OFFW-43] 2u (V24) 44d | [DFSH397001-OFFW-44] 1u (V24) 44d | [DFSH397001-OFFW-41] 2u (V24) 44d;[DFSH334001-KHAK-36] 1u (V24) 44d | [DFSH334001-KHAK-37] 1u (V24) 44d | [DFSH334001-KHAK-38] 1u (V24) 44d | [DFSH334001-KHAK-39] 2u (V24) 44d
CLABD/Stock/StorageBD/CLA-056-09-03-03;BLACK;I25;72;1009.98;D+C+B;133;60;;[DFSH408004-BLAC-37] 2u (I25) 133d | [DFSH408004-BLAC-38] 3u (I25) 133d | [DFSH408004-BLAC-39] 3u (I25) 133d | [DFSH408004-BLAC-40] 2u (I25) 133d | [DFSH408004-BLAC-41] 1u (I25) 133d;[DFSH408005-CHES-37] 2u (I25) 133d | [DFSH408005-CHES-38] 3u (I25) 133d | [DFSH408005-CHES-39] 3u (I25) 133d | [DFSH408005-CHES-40] 2u (I25) 133d | [DFSH408005-CHES-41] 1u (I25) 133d | [DFSH408005-CHES-37] 2u (I25) 133d | [DFSH408005-CHES-38] 3u (I25) 133d | [DFSH408005-CHES-39] 3u (I25) 133d | [DFSH408005-CHES-40] 2u (I25) 133d | [DFSH408005-CHES-41] 1u (I25) 133d | [DFSH408005-CHES-37] 2u (I25) 133d | [DFSH408005-CHES-38] 3u (I25) 133d | [DFSH408005-CHES-39] 3u (I25) 133d | [DFSH408005-CHES-40] 2u (I25) 133d | [DFSH408005-CHES-41] 1u (I25) 133d | [DFSH408005-CHES-37] 2u (I25) 133d | [DFSH408005-CHES-38] 3u (I25) 133d | [DFSH408005-CHES-39] 3u (I25) 133d | [DFSH408005-CHES-40] 2u (I25) 133d | [DFSH408005-CHES-41] 1u (I25) 133d | [DFSH408005-CHES-37] 2u (I25) 133d | [DFSH408005-CHES-38] 3u (I25) 133d | [DFSH408005-CHES-39] 3u (I25) 133d | [DFSH408005-CHES-40] 2u (I25) 133d | [DFSH408005-CHES-41] 1u (I25) 133d | [DFSH408004-BLAC-36] 1u (I25) 133d;[DFSH408005-CHES-36] 1u (I25) 133d | [DFSH408005-CHES-36] 1u (I25) 133d | [DFSH408005-CHES-36] 1u (I25) 133d | [DFSH408005-CHES-36] 1u (I25) 133d | [DFSH408005-CHES-36] 1u (I25) 133d
