ID_UBICACION;MARCA;TEMPORADAS;STOCK_TOTAL_UBICACION;VALOR_STOCK_€;CLASES_ABC;DIAS_MAX;OCUPACION_%;STOCK_EXACTO_BUSQUEDA;PRODUCTOS_A;PRODUCTOS_B;PRODUCTOS_C;PRODUCTOS_D
CLABD/Stock/StorageBD/CLA-062-09-01-02;BLACK;V23+I25+V24+I24;47;372.78;B+A+C;624;40;0;[DFSH375003-BLAC-36] 1u (I25) 191d | [DFSH321089-GOLD-40] 12u (I24) 527d;[NVK33410-0269-41] 12u (V23) 405d | [NVK33410-0269-38] 5u (V23) 405d | [DFSH375003-BLAC-39] 2u (I25) 191d | [DFSH375003-BLAC-37] 2u (I25) 191d | [DFSH375003-BLAC-38] 1u (I25) 191d;[DFSH393001-WHIT-36] 1u (V24) 624d | [DFSH393001-WHIT-37] 2u (V24) 624d | [DFSH393001-WHIT-38] 3u (V24) 624d | [DFSH393001-WHIT-39] 3u (V24) 624d | [DFSH393001-WHIT-40] 2u (V24) 624d | [DFSH393001-WHIT-41] 1u (V24) 624d;
CLABD/Stock/StorageBD/CLA-063-04-01-02;BLACK;I22+I24+I23+V24;93;824.23;B+A+C;624;80;0;[DFACSC2306-TAUP] 2u (I24) 154d | [DFACBE2304-BLAC] 37u (I23) 142d;[DFTXPUF004-NAVY-XS] 1u (I22) 142d | [DFTXPUF004-NAVY-M] 1u (I22) 142d | [DFTXHOD017-BLAC-M] 6u (I22) 142d | [DFACSC2308-BLAC] 6u (I24) 142d | [DFACSC2302-PINK] 1u (I23) 142d | [DFACSC2308-BLAC] 12u (I24) 142d | [DFTXHOD019-GREE-M] 8u (I24) 142d | [DFACSC2303-BLAC] 10u (I23) 154d;[DFSH397001-WHIT-41] 1u (V24) 624d | [DFSH397001-WHIT-42] 2u (V24) 624d | [DFSH397001-WHIT-43] 3u (V24) 624d | [DFSH397001-WHIT-44] 2u (V24) 624d | [DFSH397001-WHIT-45] 1u (V24) 624d;
CLABD/Stock/StorageBD/CLA-063-05-01-03;BLACK;I25+V25;81;1959.03;B+A+C;526;70;0;[DFSH371006-BEIG-36] 12u (I25) 450d | [DFSH370004-BLAC-37] 12u (I25) 526d | [DFSH370004-BLAC-37] 12u (I25) 526d | [DFSH370004-BLAC-37] 12u (I25) 526d | [DFSH347011-SILV-38] 3u (I25) 113d;[DFSH371010-BLAC-37] 12u (I25) 467d | [DFSH334001-FUCH-39] 9u (V25) 323d | [DFSH347011-SILV-37] 2u (I25) 113d | [DFSH347011-SILV-39] 3u (I25) 113d | [DFSH347011-SILV-40] 2u (I25) 113d | [DFSH347011-SILV-41] 1u (I25) 113d;[DFSH347011-SILV-36] 1u (I25) 113d;
CLABD/Stock/StorageBD/CLA-063-08-01-02;BLACK;I25+I24;78;639.14;A+C;440;70;0;[DFSH371004-TAUP-38] 12u (I25) 142d | [DFSH370021-TAUP-40] 12u (I25) 190d | [DFSH370021-TAN-39] 12u (I25) 162d | [DFSH370021-BLAC-39] 12u (I25) 162d | [DFSH370011-BLAC-36] 1u (I25) 216d | [DFSH370011-BLAC-37] 2u (I25) 216d | [DFSH370011-BLAC-38] 3u (I25) 216d | [DFSH370011-BLAC-39] 3u (I25) 216d | [DFSH370011-BLAC-40] 2u (I25) 216d | [DFSH370011-BLAC-41] 1u (I25) 216d | [DFSH371012-BEIG-38] 2u (I24) 440d | [DFSH371012-BEIG-41] 1u (I24) 440d | [DFSH371012-BEIG-38] 2u (I24) 440d | [DFSH371012-BEIG-41] 1u (I24) 440d;;[DFSH371012-BEIG-36] 1u (I24) 440d | [DFSH371012-BEIG-37] 2u (I24) 440d | [DFSH371012-BEIG-39] 2u (I24) 440d | [DFSH371012-BEIG-40] 1u (I24) 440d | [DFSH371012-BEIG-36] 1u (I24) 440d | [DFSH371012-BEIG-37] 2u (I24) 440d | [DFSH371012-BEIG-39] 2u (I24) 440d | [DFSH371012-BEIG-40] 1u (I24) 440d;
CLABD/Stock/StorageBD/CLA-064-01-03-03;BLACK;I25;42;604.36;C+A;133;40;0;[DFSH391010-BLAC-39] 10u (I25) 133d | [DFSH391010-BLAC-38] 10u (I25) 133d | [DFSH391010-BLAC-37] 10u (I25) 133d;;[DFSH391012-BEIG-36] 1u (I25) 133d | [DFSH391012-BEIG-37] 2u (I25) 133d | [DFSH391012-BEIG-38] 3u (I25) 133d | [DFSH391012-BEIG-39] 3u (I25) 133d | [DFSH391012-BEIG-40] 2u (I25) 133d | [DFSH391012-BEIG-41] 1u (I25) 133d;
CLABD/Stock/StorageBD/CLA-064-02-01-01;BLACK;I25+V26;24;294.58;B+C+A;149;20;0;[DFSH387005-BLAC-38] 3u (V26) 149d;[DFSH387005-OLIV-41] 1u (I25) 149d | [DFSH387005-OLIV-42] 2u (I25) 149d | [DFSH387005-OLIV-43] 3u (I25) 149d | [DFSH387005-BLAC-36] 1u (V26) 149d | [DFSH387005-BLAC-37] 2u (V26) 149d | [DFSH387005-BLAC-39] 3u (V26) 149d | [DFSH387005-BLAC-40] 2u (V26) 149d | [DFSH387005-BLAC-41] 1u (V26) 149d;[DFSH387005-OLIV-44] 3u (I25) 149d | [DFSH387005-OLIV-45] 2u (I25) 149d | [DFSH387005-OLIV-46] 1u (I25) 149d;
CLABD/Stock/StorageBD/CLA-064-08-01-03;BLACK;I25+V24;62;609.65;A+C+B;507;50;0;[DFSH371010-BEIG-41] 12u (I25) 497d | [DFSH371010-BEIG-36] 12u (I25) 497d | [DFSH381001-BLAC-40] 12u (I25) 492d;[DFSH391001-BEIG-41] 12u (I25) 507d;[DFSH392001-SILV-38] 5u (V24) 405d | [DFSH392001-SILV-37] 3u (V24) 405d | [DFSH392001-SILV-39] 4u (V24) 405d | [DFSH392001-SILV-36] 1u (V24) 405d | [DFSH392001-SILV-40] 1u (V24) 405d;
CLABD/Stock/StorageBD/CLA-065-05-01-02;BLACK;I25+V24;69;591.08;A+B+C;624;50;0;[DFSH370005-BLAC-36] 12u (I25) 514d | [DFSH370005-BLAC-36] 12u (I25) 514d | [DFSH370005-BLAC-36] 12u (I25) 514d;[DFSH384005-SILV-39] 6u (V24) 405d | [DFSH384005-SILV-37] 6u (V24) 405d | [DFSH384007-WHIT-43] 1u (V24) 405d | [DFSH384005-SILV-38] 4u (V24) 405d | [DFSH384005-SILV-36] 3u (V24) 405d | [DFSH384005-SILV-41] 1u (V24) 405d;[DFSH392001-WHIT-36] 1u (V24) 624d | [DFSH392001-WHIT-37] 2u (V24) 624d | [DFSH392001-WHIT-38] 3u (V24) 624d | [DFSH392001-WHIT-39] 3u (V24) 624d | [DFSH392001-WHIT-40] 2u (V24) 624d | [DFSH392001-WHIT-41] 1u (V24) 624d;
CLABD/Stock/StorageBD/CLA-066-03-01-03;BLACK;I25+V24;81;2031.83;A+C;624;70;0;[DFSH370004-BLAC-38] 12u (I25) 451d | [DFSH370004-BLAC-37] 12u (I25) 451d | [DFSH370004-BLAC-37] 12u (I25) 451d | [DFSH370004-BLAC-37] 12u (I25) 451d | [DFSH370003-BLAC-38] 12u (I25) 360d | [DFSH370004-BLAC-38] 12u (I25) 190d;;[DFSH397001-WHIT-41] 1u (V24) 624d | [DFSH397001-WHIT-42] 2u (V24) 624d | [DFSH397001-WHIT-43] 3u (V24) 624d | [DFSH397001-WHIT-44] 2u (V24) 624d | [DFSH397001-WHIT-45] 1u (V24) 624d;
CLABD/Stock/StorageBD/CLA-066-09-01-01;GOLD;V25+V24+I25+I24;32;274.39;B+A+C;576;40;0;[DFSH387005-LPIN-38] 2u (V25) 182d | [DFSH370003-TAN-39] 1u (I25) 155d | [DFSH370004-BLAC-38] 1u (I25) 155d | [DFSH371004-TAN-36] 1u (I25) 155d | [DFSH371004-TAN-38] 1u (I25) 155d;[DFSH387005-LPIN-41] 1u (V25) 182d | [DFSH387005-LPIN-39] 2u (V25) 182d | [DFSH387005-LPIN-40] 1u (V25) 182d | [DFSH387005-LPIN-36] 1u (V25) 182d | [DFSH387005-LPIN-37] 2u (V25) 182d;[DFSH394001-ORAN-36] 1u (V24) 576d | [DFSH394001-ORAN-37] 2u (V24) 576d | [DFSH394001-ORAN-38] 2u (V24) 576d | [DFSH394001-ORAN-39] 2u (V24) 576d | [DFSH394001-ORAN-40] 1u (V24) 576d | [DFSH394001-ORAN-41] 1u (V24) 576d | [DFSH394001-ORAN-36] 1u (V24) 576d | [DFSH394001-ORAN-37] 2u (V24) 576d | [DFSH394001-ORAN-38] 2u (V24) 576d | [DFSH394001-ORAN-39] 2u (V24) 576d | [DFSH394001-ORAN-40] 1u (V24) 576d | [DFSH394001-ORAN-41] 1u (V24) 576d | [DFSH347002-BEIG-41] 1u (I24) 155d;
CLABD/Stock/StorageBD/CLA-066-09-01-03;BLACK;I24+I25;22;357.87;B+A+C;155;40;0;[DFSH347002-GREY-38] 1u (I24) 155d | [DFSH347002-BLAC-42] 1u (I24) 155d | [DFSH370003-TAN-39] 1u (I25) 155d | [DFSH370005-MUST-41] 1u (I25) 155d | [DFSH370004-BLAC-40] 1u (I25) 155d | [DFSH371008-BLAC-38] 1u (I25) 155d;[DFSH347003-SILV-39] 3u (I24) 155d | [DFSH347003-SILV-36] 2u (I24) 155d | [DFSH347003-SILV-36] 3u (I24) 155d | [DFSH347003-SILV-39] 2u (I24) 155d | [DFSH347003-SILV-39] 4u (I24) 155d;[DFSH375001-TAN-41] 1u (I24) 155d | [DFSH375001-TAN-36] 1u (I24) 155d;
CLABD/Stock/StorageBD/CLA-067-01-01-02;BLACK;I25+V26;144;1714.90;D+C+B+A;149;120;0;[DFSH387005-BLAC-38] 3u (V26) 149d | [DFSH387005-BLAC-38] 3u (V26) 149d;[DFSH387005-CREA-41] 1u (I25) 149d | [DFSH387005-CREA-41] 1u (I25) 149d | [DFSH387005-CREA-41] 1u (I25) 149d | [DFSH387005-CREA-41] 1u (I25) 149d | [DFSH387005-CREA-41] 1u (I25) 149d | [DFSH387005-CREA-41] 1u (I25) 149d | [DFSH387005-CREA-41] 1u (I25) 149d | [DFSH387005-BLAC-36] 1u (V26) 149d | [DFSH387005-BLAC-37] 2u (V26) 149d | [DFSH387005-BLAC-39] 3u (V26) 149d | [DFSH387005-BLAC-40] 2u (V26) 149d | [DFSH387005-BLAC-41] 1u (V26) 149d | [DFSH387005-BLAC-36] 1u (V26) 149d | [DFSH387005-BLAC-37] 2u (V26) 149d | [DFSH387005-BLAC-39] 3u (V26) 149d | [DFSH387005-BLAC-40] 2u (V26) 149d | [DFSH387005-BLAC-41] 1u (V26) 149d;[DFSH387005-SAGE-37] 2u (I25) 149d | [DFSH387005-SAGE-38] 3u (I25) 149d | [DFSH387005-SAGE-39] 3u (I25) 149d | [DFSH387005-SAGE-40] 2u (I25) 149d | [DFSH387005-SAGE-41] 1u (I25) 149d | [DFSH387005-SAGE-37] 2u (I25) 149d | [DFSH387005-SAGE-38] 3u (I25) 149d | [DFSH387005-SAGE-39] 3u (I25) 149d | [DFSH387005-SAGE-40] 2u (I25) 149d | [DFSH387005-SAGE-41] 1u (I25) 149d | [DFSH387005-SAGE-37] 2u (I25) 149d | [DFSH387005-SAGE-38] 3u (I25) 149d | [DFSH387005-SAGE-39] 3u (I25) 149d | [DFSH387005-SAGE-40] 2u (I25) 149d | [DFSH387005-SAGE-41] 1u (I25) 149d | [DFSH387005-CREA-36] 1u (I25) 149d | [DFSH387005-CREA-37] 2u (I25) 149d | [DFSH387005-CREA-38] 3u (I25) 149d | [DFSH387005-CREA-39] 3u (I25) 149d | [DFSH387005-CREA-40] 2u (I25) 149d | [DFSH387005-CREA-36] 1u (I25) 149d | [DFSH387005-CREA-37] 2u (I25) 149d | [DFSH387005-CREA-38] 3u (I25) 149d | [DFSH387005-CREA-39] 3u (I25) 149d | [DFSH387005-CREA-40] 2u (I25) 149d | [DFSH387005-CREA-36] 1u (I25) 149d | [DFSH387005-CREA-37] 2u (I25) 149d | [DFSH387005-CREA-38] 3u (I25) 149d | [DFSH387005-CREA-39] 3u (I25) 149d | [DFSH387005-CREA-40] 2u (I25) 149d | [DFSH387005-CREA-36] 1u (I25) 149d | [DFSH387005-CREA-37] 2u (I25) 149d | [DFSH387005-CREA-38] 3u (I25) 149d | [DFSH387005-CREA-39] 3u (I25) 149d | [DFSH387005-CREA-40] 2u (I25) 149d | [DFSH387005-CREA-36] 1u (I25) 149d | [DFSH387005-CREA-37] 2u (I25) 149d | [DFSH387005-CREA-38] 3u (I25) 149d | [DFSH387005-CREA-39] 3u (I25) 149d | [DFSH387005-CREA-40] 2u (I25) 149d | [DFSH387005-CREA-36] 1u (I25) 149d | [DFSH387005-CREA-37] 2u (I25) 149d | [DFSH387005-CREA-38] 3u (I25) 149d | [DFSH387005-CREA-39] 3u (I25) 149d | [DFSH387005-CREA-40] 2u (I25) 149d | [DFSH387005-CREA-36] 1u (I25) 149d | [DFSH387005-CREA-37] 2u (I25) 149d | [DFSH387005-CREA-38] 3u (I25) 149d | [DFSH387005-CREA-39] 3u (I25) 149d | [DFSH387005-CREA-40] 2u (I25) 149d;[DFSH387005-SAGE-36] 1u (I25) 149d | [DFSH387005-SAGE-36] 1u (I25) 149d | [DFSH387005-SAGE-36] 1u (I25) 149d
CLABD/Stock/StorageBD/CLA-067-01-01-03;BLACK;I25+V26;120;1462.90;D+C+B+A;149;100;0;[DFSH387005-BLAC-38] 3u (V26) 149d | [DFSH387005-BLAC-38] 3u (V26) 149d | [DFSH387005-BLAC-38] 3u (V26) 149d | [DFSH387005-BLAC-38] 3u (V26) 149d | [DFSH387005-BLAC-38] 3u (V26) 149d;[DFSH387005-OLIV-41] 1u (I25) 149d | [DFSH387005-OLIV-42] 2u (I25) 149d | [DFSH387005-OLIV-43] 3u (I25) 149d | [DFSH387005-OLIV-41] 1u (I25) 149d | [DFSH387005-OLIV-42] 2u (I25) 149d | [DFSH387005-OLIV-43] 3u (I25) 149d | [DFSH387005-CREA-41] 1u (I25) 149d | [DFSH387005-BLAC-36] 1u (V26) 149d | [DFSH387005-BLAC-37] 2u (V26) 149d | [DFSH387005-BLAC-39] 3u (V26) 149d | [DFSH387005-BLAC-40] 2u (V26) 149d | [DFSH387005-BLAC-41] 1u (V26) 149d | [DFSH387005-BLAC-36] 1u (V26) 149d | [DFSH387005-BLAC-37] 2u (V26) 149d | [DFSH387005-BLAC-39] 3u (V26) 149d | [DFSH387005-BLAC-40] 2u (V26) 149d | [DFSH387005-BLAC-41] 1u (V26) 149d | [DFSH387005-BLAC-36] 1u (V26) 149d | [DFSH387005-BLAC-37] 2u (V26) 149d | [DFSH387005-BLAC-39] 3u (V26) 149d | [DFSH387005-BLAC-40] 2u (V26) 149d | [DFSH387005-BLAC-41] 1u (V26) 149d | [DFSH387005-BLAC-36] 1u (V26) 149d | [DFSH387005-BLAC-37] 2u (V26) 149d | [DFSH387005-BLAC-39] 3u (V26) 149d | [DFSH387005-BLAC-40] 2u (V26) 149d | [DFSH387005-BLAC-41] 1u (V26) 149d | [DFSH387005-BLAC-36] 1u (V26) 149d | [DFSH387005-BLAC-37] 2u (V26) 149d | [DFSH387005-BLAC-39] 3u (V26) 149d | [DFSH387005-BLAC-40] 2u (V26) 149d | [DFSH387005-BLAC-41] 1u (V26) 149d;[DFSH387005-SAGE-37] 2u (I25) 149d | [DFSH387005-SAGE-38] 3u (I25) 149d | [DFSH387005-SAGE-39] 3u (I25) 149d | [DFSH387005-SAGE-40] 2u (I25) 149d | [DFSH387005-SAGE-41] 1u (I25) 149d | [DFSH387005-SAGE-37] 2u (I25) 149d | [DFSH387005-SAGE-38] 3u (I25) 149d | [DFSH387005-SAGE-39] 3u (I25) 149d | [DFSH387005-SAGE-40] 2u (I25) 149d | [DFSH387005-SAGE-41] 1u (I25) 149d | [DFSH387005-OLIV-44] 3u (I25) 149d | [DFSH387005-OLIV-45] 2u (I25) 149d | [DFSH387005-OLIV-46] 1u (I25) 149d | [DFSH387005-OLIV-44] 3u (I25) 149d | [DFSH387005-OLIV-45] 2u (I25) 149d | [DFSH387005-OLIV-46] 1u (I25) 149d | [DFSH387005-CREA-36] 1u (I25) 149d | [DFSH387005-CREA-37] 2u (I25) 149d | [DFSH387005-CREA-38] 3u (I25) 149d | [DFSH387005-CREA-39] 3u (I25) 149d | [DFSH387005-CREA-40] 2u (I25) 149d;[DFSH387005-SAGE-36] 1u (I25) 149d | [DFSH387005-SAGE-36] 1u (I25) 149d
CLABD/Stock/StorageBD/CLA-067-02-01-03;BLACK;I25+V23+V24;95;498.82;A+B+C;405;80;0;[DFSH370005-CAME-36] 12u (I25) 388d;[NVK33410-0009-38] 1u (V23) 405d | [NVK33410-0009-36] 12u (V23) 405d | [NVK33410-0009-40] 3u (V23) 405d | [NVK33410-0009-37] 1u (V23) 405d | [NVK33401-0269-37] 12u (V23) 405d | [NVK33401-0269-38] 7u (V23) 405d | [NVK33410-0020-39] 4u (V23) 405d | [NVK33410-0020-36] 3u (V23) 405d | [NVK33410-0020-38] 1u (V23) 405d | [NVK33410-0006-36] 2u (V23) 405d | [NVK33410-0006-38] 2u (V23) 405d | [NVK33410-0006-39] 1u (V23) 405d | [NVK33410-0006-40] 1u (V23) 405d | [NVK33410-0006-37] 2u (V23) 405d | [NVK33401-0022-41] 1u (V23) 405d | [NVK33410-0006-39] 3u (V23) 405d | [NVK33410-0006-38] 2u (V23) 405d | [NVK33410-0006-37] 2u (V23) 405d | [NVK33410-0006-36] 2u (V23) 405d | [NVK33410-0269-38] 1u (V23) 405d | [NVK33410-0006-38] 6u (V23) 405d | [NVK33410-0006-39] 2u (V23) 405d | [NVK33410-0006-37] 3u (V23) 405d;[DFSH394001-ORAN-40] 1u (V24) 405d | [DFSH394001-ORAN-38] 2u (V24) 405d | [DFSH394001-ORAN-37] 2u (V24) 405d | [DFSH394001-ORAN-36] 1u (V24) 405d | [DFSH394001-ORAN-39] 2u (V24) 405d | [DFSH394001-ORAN-41] 1u (V24) 405d;
CLABD/Stock/StorageBD/CLA-067-04-01-01;BLACK;I25+V22+V24;81;747.05;B+A+C;514;70;0;[DFSH370011-BLAC-36] 12u (I25) 514d | [DFSH371004-TAN-41] 12u (I25) 360d | [DFSH370005-BLAC-36] 12u (I25) 401d | [DFSH370005-BLAC-36] 12u (I25) 401d;[DFSH371007-WHIT-36] 12u (I25) 496d | [MV231605-0001-37] 4u (V22) 226d | [DFSH384005-GOLD-36] 3u (V24) 405d | [DFSH384005-GOLD-38] 7u (V24) 405d | [DFSH384005-SILV-38] 2u (V24) 388d;[MV231605-0001-40] 3u (V22) 226d | [MV231605-0001-41] 1u (V22) 226d | [MV231601-0001-36] 1u (V22) 226d;
CLABD/Stock/StorageBD/CLA-067-06-02-02;BLACK;I25;24;266.64;B+A+C;149;20;0;[DFSH321102-BEIG-39] 3u (I25) 149d;[DFSH321102-BEIG-36] 1u (I25) 149d | [DFSH321102-BEIG-37] 2u (I25) 149d | [DFSH321102-BEIG-38] 3u (I25) 149d | [DFSH321102-BEIG-40] 2u (I25) 149d | [DFSH321085-BLAC-36] 1u (I25) 149d | [DFSH321085-BLAC-37] 2u (I25) 149d | [DFSH321085-BLAC-38] 3u (I25) 149d | [DFSH321085-BLAC-39] 3u (I25) 149d | [DFSH321085-BLAC-40] 2u (I25) 149d | [DFSH321085-BLAC-41] 1u (I25) 149d;[DFSH321102-BEIG-41] 1u (I25) 149d;
CLABD/Stock/StorageBD/CLA-067-08-01-01;BLACK;I25+V24;67;585.02;A+C;514;60;0;[DFSH370005-BLAC-37] 12u (I25) 443d | [DFSH370005-BLAC-37] 12u (I25) 514d | [DFSH370004-BLAC-40] 12u (I25) 450d | [DFSH371010-BLAC-40] 12u (I25) 500d | [DFSH389013-WHIT-38] 3u (V24) 405d | [DFSH370011-BROW-36] 1u (I25) 217d | [DFSH370011-BROW-37] 2u (I25) 217d | [DFSH370011-BROW-38] 3u (I25) 217d | [DFSH370011-BROW-39] 3u (I25) 217d | [DFSH370011-BROW-40] 2u (I25) 217d | [DFSH370011-BROW-41] 1u (I25) 217d;;[DFSH389013-WHIT-36] 2u (V24) 405d | [DFSH389013-WHIT-37] 2u (V24) 405d;
CLABD/Stock/StorageBD/CLA-068-05-03-03;BLACK;I24+I25;31;403.60;A+C+B;168;50;0;[DFSH375001-TAN-37] 6u (I24) 168d | [DFSH370006-BLAC-40] 1u (I25) 168d | [DFSH370006-BLAC-37] 2u (I25) 168d | [DFSH371006-BLAC-38] 1u (I25) 168d | [DFSH370004-BLAC-41] 2u (I25) 168d | [DFSH375001-TAN-37] 4u (I24) 168d | [DFSH370012-BLAC-37] 1u (I25) 168d | [DFSH371012-BEIG-41] 1u (I24) 168d | [DFSH371004-TAUP-41] 1u (I25) 168d | [DFSH370003-TAN-38] 1u (I25) 168d | [DFSH370003-TAUP-38] 1u (I25) 168d | [DFSH370006-BLAC-38] 1u (I25) 168d | [DFSH375001-TAN-37] 1u (I24) 168d | [DFSH370006-BLAC-41] 1u (I25) 168d | [DFSH370006-BLAC-36] 1u (I25) 168d | [DFSH370006-BLAC-38] 1u (I25) 168d;[DFSH371007-WHIT-41] 1u (I25) 168d;[DFSH375001-TAN-36] 2u (I24) 168d | [DFSH371012-BEIG-36] 1u (I24) 168d | [DFSH375001-TAN-36] 1u (I24) 168d;
CLABD/Stock/StorageBD/CLA-068-08-01-02;BLACK;I25;46;659.02;D+C+B+A;133;40;0;[DFSH391010-BLAC-38] 10u (I25) 133d;[DFSH391012-BLAC-38] 3u (I25) 133d | [DFSH391012-BLAC-39] 3u (I25) 133d | [DFSH391012-BLAC-38] 3u (I25) 133d | [DFSH391012-BLAC-39] 3u (I25) 133d;[DFSH391012-BLAC-37] 2u (I25) 133d | [DFSH391012-BLAC-40] 2u (I25) 133d | [DFSH391012-BLAC-41] 1u (I25) 133d | [DFSH391012-BLAC-37] 2u (I25) 133d | [DFSH391012-BLAC-40] 2u (I25) 133d | [DFSH391012-BLAC-41] 1u (I25) 133d | [DFSH391012-BEIG-36] 1u (I25) 133d | [DFSH391012-BEIG-37] 2u (I25) 133d | [DFSH391012-BEIG-38] 3u (I25) 133d | [DFSH391012-BEIG-39] 3u (I25) 133d | [DFSH391012-BEIG-40] 2u (I25) 133d | [DFSH391012-BEIG-41] 1u (I25) 133d;[DFSH391012-BLAC-36] 1u (I25) 133d | [DFSH391012-BLAC-36] 1u (I25) 133d
CLABD/Stock/StorageBD/CLA-068-08-02-02;BLACK;I25;22;282.08;C+A;133;20;0;[DFSH391001-BLAC-39] 10u (I25) 133d;;[DFSH391012-BEIG-36] 1u (I25) 133d | [DFSH391012-BEIG-37] 2u (I25) 133d | [DFSH391012-BEIG-38] 3u (I25) 133d | [DFSH391012-BEIG-39] 3u (I25) 133d | [DFSH391012-BEIG-40] 2u (I25) 133d | [DFSH391012-BEIG-41] 1u (I25) 133d;
CLABD/Stock/StorageBD/CLA-068-09-03-03;GENERIC;I25+V24;72;2641.97;A+C;700;80;0;[DFSH370004-BLAC-37] 9u (I25) 700d | [DFSH370004-BLAC-37] 9u (I25) 700d | [DFSH370004-BLAC-37] 9u (I25) 700d | [DFSH370004-BLAC-37] 9u (I25) 700d | [DFSH370004-BLAC-37] 9u (I25) 700d | [DFSH370004-BLAC-37] 9u (I25) 700d | [DFSH370004-BLAC-37] 9u (I25) 700d;;[DFSH397001-WHIT-41] 1u (V24) 624d | [DFSH397001-WHIT-42] 2u (V24) 624d | [DFSH397001-WHIT-43] 3u (V24) 624d | [DFSH397001-WHIT-44] 2u (V24) 624d | [DFSH397001-WHIT-45] 1u (V24) 624d;
CLABD/Stock/StorageBD/CLA-069-01-01-03;BLACK;I25;56;657.06;C+A+B;133;50;0;[DFSH391001-BEIG-36] 1u (I25) 133d | [DFSH391001-BEIG-37] 2u (I25) 133d | [DFSH391001-BEIG-38] 3u (I25) 133d | [DFSH391001-BEIG-39] 3u (I25) 133d | [DFSH391001-BEIG-40] 2u (I25) 133d | [DFSH391010-BROW-40] 10u (I25) 133d | [DFSH391001-BLAC-37] 10u (I25) 133d | [DFSH370021-BURG-39] 12u (I25) 129d;[DFSH391001-BEIG-41] 1u (I25) 133d;[DFSH391012-BEIG-36] 1u (I25) 133d | [DFSH391012-BEIG-37] 2u (I25) 133d | [DFSH391012-BEIG-38] 3u (I25) 133d | [DFSH391012-BEIG-39] 3u (I25) 133d | [DFSH391012-BEIG-40] 2u (I25) 133d | [DFSH391012-BEIG-41] 1u (I25) 133d;
CLABD/Stock/StorageBD/CLA-069-02-02-01;BLACK;V24+I25;41;353.52;C+B+A;450;30;0;[DFSH371006-BLAC-39] 12u (I25) 433d | [DFSH371006-BLAC-39] 12u (I25) 450d;[DFSH394001-BEIG-37] 2u (V24) 405d;[DFSH394001-BEIG-41] 3u (V24) 405d | [DFSH394001-BEIG-39] 6u (V24) 405d | [DFSH394001-BEIG-38] 5u (V24) 405d | [DFSH394001-PINK-38] 1u (V24) 405d;
CLABD/Stock/StorageBD/CLA-069-04-01-03;BLACK;I25;72;1120.92;C+B+A;450;60;0;[DFSH371006-BLAC-37] 12u (I25) 450d;[DFSH414001-TAUP-37] 2u (I25) 129d | [DFSH414001-TAUP-38] 3u (I25) 129d | [DFSH414001-TAUP-39] 3u (I25) 129d | [DFSH414001-TAUP-37] 2u (I25) 129d | [DFSH414001-TAUP-38] 3u (I25) 129d | [DFSH414001-TAUP-39] 3u (I25) 129d | [DFSH414001-TAUP-37] 2u (I25) 129d | [DFSH414001-TAUP-38] 3u (I25) 129d | [DFSH414001-TAUP-39] 3u (I25) 129d | [DFSH414001-TAUP-37] 2u (I25) 129d | [DFSH414001-TAUP-38] 3u (I25) 129d | [DFSH414001-TAUP-39] 3u (I25) 129d | [DFSH414001-TAUP-37] 2u (I25) 129d | [DFSH414001-TAUP-38] 3u (I25) 129d | [DFSH414001-TAUP-39] 3u (I25) 129d;[DFSH414001-TAUP-36] 1u (I25) 129d | [DFSH414001-TAUP-40] 2u (I25) 129d | [DFSH414001-TAUP-41] 1u (I25) 129d | [DFSH414001-TAUP-36] 1u (I25) 129d | [DFSH414001-TAUP-40] 2u (I25) 129d | [DFSH414001-TAUP-41] 1u (I25) 129d | [DFSH414001-TAUP-36] 1u (I25) 129d | [DFSH414001-TAUP-40] 2u (I25) 129d | [DFSH414001-TAUP-41] 1u (I25) 129d | [DFSH414001-TAUP-36] 1u (I25) 129d | [DFSH414001-TAUP-40] 2u (I25) 129d | [DFSH414001-TAUP-41] 1u (I25) 129d | [DFSH414001-TAUP-36] 1u (I25) 129d | [DFSH414001-TAUP-40] 2u (I25) 129d | [DFSH414001-TAUP-41] 1u (I25) 129d;
