ID_UBICACION;MARCA;TEMPORADAS;STOCK_TOTAL_UBICACION;VALOR_STOCK_€;CLASES_ABC;DIAS_MAX;OCUPACION_%;PRODUCTOS_A;PRODUCTOS_B;PRODUCTOS_C;PRODUCTOS_D
CLABD/Stock/StorageBD/CLA-004-02-03-02;BLACK;V25;400;1239.84;A;91;40;[DFKSUN0828-0022] 50u (V25) 91d | [DFKSUN0828-0022] 50u (V25) 91d | [DFKSUN0828-0022] 50u (V25) 91d | [DFKSUN0824-0246] 50u (V25) 91d | [DFKSUN0821-0003] 50u (V25) 91d | [DFKSUN0821-0003] 50u (V25) 91d | [DFSU090003-BLAC] 50u (V25) 91d | [DFSU090003-BLAC] 50u (V25) 91d;;;
CLABD/Stock/StorageBD/CLA-054-03-02-03;BLACK;V25;500;556.49;A+B;291;50;[DFSU914001-CARE] 50u (V25) 291d | [DFKSUN0229] 50u (V25) 291d | [DFKSUN0229] 50u (V25) 291d | [DFKSUN0229] 50u (V25) 291d | [DFKSUN0229] 50u (V25) 291d | [DFKSUN0229] 50u (V25) 291d | [DFKSUN0229] 50u (V25) 291d | [DFKSUN0228-0800] 50u (V25) 291d;[DFKSUN0227-0800] 50u (V25) 291d | [DFKSUN0227-0800] 50u (V25) 291d;;
CLABD/Stock/StorageBD/CLA-054-07-01-02;BLACK;I24+V25;1538;4274.09;C+A+B+D;558;280;[DFTXSOC009-BLAC-36-40] 100u (I24) 558d | [DFTXSOC007-BLAC-36-40] 100u (I24) 558d | [DFTXSOC006-BLAC-36-40] 100u (I24) 558d | [DFTXSOC006-BLAC-36-40] 100u (I24) 558d;[DFTXTSH020-WHIT-L] 19u (I24) 445d | [DFTXHOD018-GREY-M] 3u (I24) 445d;[DFTXSOC009-BLAC-41-46] 100u (I24) 558d | [DFTXSOC009-BLAC-41-46] 100u (I24) 558d | [DFTXSOC009-BLAC-41-46] 100u (I24) 558d | [DFTXSOC009-BLAC-41-46] 100u (I24) 558d | [DFTXSOC009-BLAC-41-46] 100u (I24) 558d | [DFTXSOC008-BLUE-41-46] 100u (I24) 558d | [DFTXSOC008-BLUE-41-46] 100u (I24) 558d | [DFTXSOC006-BLAC-41-46] 100u (I24) 558d | [DFTXSOC006-BLAC-41-46] 100u (I24) 558d | [DFTXTSH020-BLACK-M] 18u (I24) 445d | [DFTXTSH020-BLACK-L] 17u (I24) 445d | [DFTXTSH020-BLACK-M] 18u (I24) 445d | [DFTXTSH020-BLACK-M] 18u (I24) 341d | [DFTXTSH020-WHIT-M] 18u (I24) 445d | [DFTXTSH020-WHIT-M] 18u (I24) 445d | [DFTXTSH035-WHIT-S] 20u (V25) 272d | [DFTXTSH031-GREY-L] 5u (V25) 272d | [DFTXTSH027-BLAC-S] 20u (V25) 272d | [DFTXTSH026-NAVY-M] 20u (V25) 272d;[DFTXTSH030-BLAC-M] 20u (V25) 272d | [DFTXTSH026-WHIT-L] 4u (V25) 272d | [DFTXTSH026-BLAC-M] 20u (V25) 272d
CLABD/Stock/StorageBD/CLA-056-05-01-03;BLACK;V25+V23;1150;6104.36;A+B;290;115;[DFSU913001-GREE] 50u (V25) 187d | [DFSU913001-GREE] 50u (V25) 187d | [DFSU913001-GREE] 50u (V25) 187d | [DFSU913001-GREE] 50u (V25) 187d | [DFSU913001-GREE] 50u (V25) 187d | [DFSU942001-BLAC] 50u (V25) 290d | [DFKSUN0820-0020] 50u (V25) 32d | [DFKSUN0820-0020] 50u (V25) 32d;[DFSU943001-OLIV] 50u (V25) 187d | [DFSU943001-OLIV] 50u (V25) 187d | [DFSU943001-OLIV] 50u (V25) 187d | [DFSU943001-OLIV] 50u (V25) 187d | [DFSU943001-OLIV] 50u (V25) 187d | [DFSU943001-OLIV] 50u (V25) 187d | [DFSU943001-OLIV] 50u (V25) 187d | [DFSU943001-OLIV] 50u (V25) 187d | [DFSU943001-OLIV] 50u (V25) 187d | [DFSU943001-OLIV] 50u (V25) 187d | [DFSU943001-OLIV] 50u (V25) 187d | [DFSU943001-OLIV] 50u (V25) 187d | [DFSU943001-OLIV] 50u (V25) 187d | [DFSU943001-OLIV] 50u (V25) 187d | [DFSU901001-RED] 50u (V23) 32d;;
CLABD/Stock/StorageBD/CLA-056-07-01-03;BLACK;V25;550;3065.17;A+B;299;55;[DFSU906005-AMBE] 50u (V25) 214d | [DFSU906005-AMBE] 50u (V25) 214d | [DFSU906005-AMBE] 50u (V25) 216d | [DFSU906005-AMBE] 50u (V25) 214d | [DFSU946001-SILV] 50u (V25) 229d | [DFSU902005-SILV] 50u (V25) 299d | [DFSU902005-GOLD] 50u (V25) 299d | [DFSU925001-GREE] 50u (V25) 173d;[DFSU931001-RED] 50u (V25) 299d | [DFSU931001-RED] 50u (V25) 299d | [DFSU931001-RED] 50u (V25) 299d;;
CLABD/Stock/StorageBD/CLA-056-09-01-03;BLACK;V25+V21+V19+I19+V17;739;4179.34;A+B+C;1180;95;[DFSU915001-TAN] 50u (V25) 292d | [DFKSUN0262-0801] 50u (V25) 299d | [DFKSUN0260-0801] 50u (V25) 292d | [DFKSUN1526-0803] 50u (V25) 536d | [DFKSUN0522-0800] 50u (V25) 627d | [DFKSUN0522-0800] 50u (V25) 627d | [DFKSUN0522-0800] 50u (V25) 627d | [DFKSUN0522-0800] 50u (V25) 627d;[DFKSUN0844-0800] 50u (V21) 1180d | [DFKSUN0844-0800] 50u (V21) 1180d | [DFKWAT0082-0040] 16u (I19) 228d;[DFKSUN1025] 66u (V19) 228d | [DFKWAT0102-0020] 25u (I19) 228d | [DFKWAT0091-0020] 1u (I19) 228d | [HVKAWAT111-0001-UNI] 39u (V17) 383d | [HVKAWAT111-0001-UNI] 42u (V17) 383d | [HVKAWAT111-0001-UNI] 50u (V17) 383d;
CLABD/Stock/StorageBD/CLA-058-01-01-03;GENERIC;V25;650;4719.98;B+A;620;65;[DFSU942001-CREA] 50u (V25) 167d | [DFSU942001-CREA] 50u (V25) 167d | [DFSU948002-BLAC] 50u (V25) 182d | [DFSU948001-GREE] 50u (V25) 182d | [DFSU948001-GREE] 50u (V25) 182d | [DFSU948001-GREE] 50u (V25) 182d | [DFSU948001-GREE] 50u (V25) 179d | [DFKSUN0820-0020] 50u (V25) 147d;[DFKSUN1513-0802] 50u (V25) 620d | [DFKSUN1513-0802] 50u (V25) 620d | [DFKSUN1513-0802] 50u (V25) 620d | [DFKSUN1513-0802] 50u (V25) 620d | [DFKSUN1513-0802] 50u (V25) 620d;;
CLABD/Stock/StorageBD/CLA-058-03-01-03;BLACK;V25;450;4495.48;A+B;299;45;[DFSUN020001-BROW] 50u (V25) 223d | [DFSU906004-KHAK] 50u (V25) 214d | [DFKSUN0561-0011] 50u (V25) 299d | [DFKSUN0561-0011] 50u (V25) 299d | [DFKSUN0561-0011] 50u (V25) 299d | [DFKSUN0561-0011] 50u (V25) 299d | [DFKSUN0561-0011] 50u (V25) 299d | [DFKSUN0561-0011] 50u (V25) 299d;[DFKSUN0227-0800] 50u (V25) 223d;;
CLABD/Stock/StorageBD/CLA-058-03-02-01;BLACK;V25;400;2730.93;A;299;40;[DFKSUN0562-0020] 50u (V25) 299d | [DFKSUN0562-0020] 50u (V25) 299d | [DFKSUN0562-0020] 50u (V25) 299d | [DFKSUN0560-0020] 50u (V25) 299d | [DFKSUN0560-0020] 50u (V25) 299d | [DFKSUN0560-0020] 50u (V25) 299d | [DFKSUN0560-0020] 50u (V25) 299d | [DFKSUN0560-0020] 50u (V25) 299d;;;
CLABD/Stock/StorageBD/CLA-058-05-01-03;BLACK;V25;400;1740.56;A;341;40;[DFSU933001-BROW] 50u (V25) 341d | [DFSU933001-BROW] 50u (V25) 341d | [DFKSUN0827-0020] 50u (V25) 294d | [DFKSUN0827-0020] 50u (V25) 294d | [DFKSUN0827-0020] 50u (V25) 294d | [DFKSUN0827-0020] 50u (V25) 294d | [DFKSUN0827-0020] 50u (V25) 294d | [DFKSUN0827-0020] 50u (V25) 294d;;;
CLABD/Stock/StorageBD/CLA-058-06-01-01;GENERIC;I23+V23+V21+V25;650;3591.17;B+A;1180;95;[DFKBLU0783] 50u (V21) 1180d | [DFKBLU0783] 50u (V21) 1180d | [DFKBLU0783] 50u (V21) 1180d | [DFKBLU0783] 50u (V21) 1180d | [DFKBLU0783] 50u (V21) 1180d | [DFKBLU0783] 50u (V21) 1180d | [DFKSUN0262-0801] 50u (V25) 299d | [DFSU921001-GREE] 50u (V25) 151d;[DFSU909001-WHIT] 50u (I23) 739d | [DFSU909001-RED] 50u (I23) 739d | [DFSU901001-BLAC] 50u (V23) 878d | [DFSU901001-BLAC] 50u (V23) 878d | [DFSU901001-BLAC] 50u (V23) 878d;;
CLABD/Stock/StorageBD/CLA-058-08-02-02;GENERIC;V25;400;2448.92;A;641;40;[DFSUN020001-BURG] 50u (V25) 641d | [DFSUN020001-BURG] 50u (V25) 641d | [DFSUN020001-BURG] 50u (V25) 641d | [DFSUN020001-BURG] 50u (V25) 641d | [DFSUN020001-BURG] 50u (V25) 641d | [DFSUN020001-BURG] 50u (V25) 641d | [DFSUN020001-BURG] 50u (V25) 641d | [DFSUN020001-BURG] 50u (V25) 641d;;;
CLABD/Stock/StorageBD/CLA-057-05-03-01;BLACK;I25+V25;396;3994.59;A;145;110;[DFSH370012-TAUP-42] 12u (I25) 131d | [DFSH370012-TAUP-41] 12u (I25) 131d | [DFSH370012-TAUP-40] 12u (I25) 131d | [DFSH370012-TAUP-39] 12u (I25) 131d | [DFSH370012-TAUP-38] 12u (I25) 131d | [DFSH370012-TAUP-38] 12u (I25) 131d | [DFSH370012-TAUP-37] 12u (I25) 131d | [DFSH370012-TAUP-36] 12u (I25) 131d | [DFKSUN0213-0800] 50u (V25) 145d | [DFSU914001-CARE] 50u (V25) 145d | [DFSU082010-BROW] 50u (V25) 145d | [DFSU082010-BROW] 50u (V25) 145d | [DFSU082010-BROW] 50u (V25) 145d | [DFSU082010-BROW] 50u (V25) 145d;;;
CLABD/Stock/StorageBD/CLA-055-03-01-02;BLACK;I25+V25+I24;399;2741.49;A+C;88;60;[DFSU950001-RED] 25u (I25) 88d | [DFSU950001-RED] 25u (I25) 88d | [DFSU950001-RED] 25u (I25) 88d | [DFSU935001-BROW] 50u (V25) 88d | [DFKSUN0218-0802] 50u (V25) 88d | [DFKSUN0212-0800] 50u (V25) 88d | [DFKSUN0212-0800] 50u (V25) 88d | [DFTXSOC007-PURP-36-40] 89u (I24) 61d | [DFSU951001-SILV] 25u (I25) 88d;;[DFBG25S001-WHIT] 10u (V25) 61d;
CLABD/Stock/StorageBD/CLA-004-01-01-03;BLACK;V25;350;1543.95;A;91;35;[DFKSUN0163-0804] 50u (V25) 91d | [DFSU921001-GREE] 50u (V25) 91d | [DFSU921001-GREE] 50u (V25) 91d | [DFSU921001-BLAC] 50u (V25) 91d | [DFSU921001-BLAC] 50u (V25) 91d | [DFSU921001-BLAC] 50u (V25) 91d | [DFSU921001-BLAC] 50u (V25) 91d;;;
CLABD/Stock/StorageBD/CLA-004-06-02-01;BLACK;V25;600;4428.17;A+B;126;60;[DFSU946001-SILV] 50u (V25) 110d | [DFSU946001-SILV] 50u (V25) 110d | [DFSU947001-GOLD] 50u (V25) 110d | [DFSU936001-GREE] 50u (V25) 110d | [DFSU936001-BURG] 50u (V25) 110d | [DFSU936001-BURG] 50u (V25) 110d | [DFSU936001-BURG] 50u (V25) 110d;[DFSU938001-SAND] 50u (V25) 126d | [DFSU938001-SAND] 50u (V25) 126d | [DFSU938001-SAND] 50u (V25) 126d | [DFSU938001-SAND] 50u (V25) 126d | [DFSU938001-SAND] 50u (V25) 126d;;
CLABD/Stock/StorageBD/CLA-058-02-03-03;BLACK;V25;350;1493.87;A;299;35;[DFKSUN0262-0801] 50u (V25) 299d | [DFKSUN0262-0801] 50u (V25) 299d | [DFKSUN0262-0801] 50u (V25) 299d | [DFKSUN0262-0801] 50u (V25) 299d | [DFKSUN0262-0801] 50u (V25) 299d | [DFKSUN0262-0801] 50u (V25) 299d | [DFKSUN0262-0801] 50u (V25) 299d;;;
CLABD/Stock/StorageBD/CLA-058-06-01-03;GENERIC;V23+V25;750;3881.02;B+A;866;75;[DFSU945001-SILV] 50u (V25) 300d | [DFSU945001-SILV] 50u (V25) 193d | [DFSU945001-SILV] 50u (V25) 193d | [DFSU945001-ROSE] 50u (V25) 193d | [DFKSUN0229] 50u (V25) 299d | [DFKSUN0229] 50u (V25) 299d | [DFKSUN0229] 50u (V25) 299d;[DFSU901003-YELL] 50u (V23) 866d | [DFSU901003-YELL] 50u (V23) 866d | [DFSU901001-BLAC] 50u (V23) 866d | [DFSU901001-BLAC] 50u (V23) 865d | [DFSU901001-BLAC] 50u (V23) 866d | [DFSU901001-BLAC] 50u (V23) 865d | [DFSU901001-BLAC] 50u (V23) 866d | [DFSU901001-BLAC] 50u (V23) 865d;;
CLABD/Stock/StorageBD/CLA-058-07-02-03;BLACK;V25;500;2600.52;B+A;235;50;[DFSU943001-BROW] 50u (V25) 167d | [DFSU943001-BROW] 50u (V25) 167d | [DFSU942001-TORT] 50u (V25) 167d | [DFSU942001-BLAC] 50u (V25) 167d | [DFSU942001-BLAC] 50u (V25) 167d | [DFSU942001-BLAC] 50u (V25) 167d | [DFSU942001-BLAC] 50u (V25) 167d;[DFSU943001-OLIV] 50u (V25) 167d | [DFSU943001-OLIV] 50u (V25) 167d | [DFSU914001-BRON] 50u (V25) 235d;;
CLABD/Stock/StorageBD/CLA-059-01-03-03;GENERIC;V25;350;1844.50;A;641;35;[DFKSUN1521-0800] 50u (V25) 641d | [DFKSUN1521-0800] 50u (V25) 641d | [DFKSUN1521-0800] 50u (V25) 641d | [DFKSUN1521-0800] 50u (V25) 641d | [DFKSUN1521-0800] 50u (V25) 641d | [DFKSUN1521-0800] 50u (V25) 641d | [DFKSUN1521-0800] 50u (V25) 641d;;;
CLABD/Stock/StorageBD/CLA-059-06-03-01;BLACK;V25;600;2799.43;A+B;299;60;[DFSU940001-BLAC] 50u (V25) 292d | [DFSU940001-BLAC] 50u (V25) 292d | [DFSU915001-TRAN] 50u (V25) 299d | [DFSU915001-TRAN] 50u (V25) 299d | [DFSU915001-TRAN] 50u (V25) 299d | [DFSU915001-TRAN] 50u (V25) 299d | [DFSU915001-TRAN] 50u (V25) 299d;[DFSU915001-WHIT] 50u (V25) 299d | [DFSU915001-WHIT] 50u (V25) 299d | [DFSU915001-WHIT] 50u (V25) 299d | [DFSU915001-WHIT] 50u (V25) 299d | [DFSU915001-WHIT] 50u (V25) 299d;;
CLABD/Stock/StorageBD/CLA-054-06-01-02;BLACK;I24+I22+I23+I25;1011;3237.23;B+A+C;558;230;[DFTXSOC005-BLAC-41-46] 100u (I24) 558d | [DFTXSOC005-BLAC-41-46] 100u (I24) 558d | [DFTXSOC005-BLAC-36-40] 100u (I24) 558d | [DFACGL2303-GREE] 31u (I23) 385d;[DFTXSOC011-ORAN-41-46] 100u (I24) 558d | [DFTXSOC011-ORAN-41-46] 100u (I24) 558d | [DFTXSOC011-ORAN-41-46] 100u (I24) 558d;[DFKCOR0504-0011] 99u (I22) 385d | [DFTXTSH039-BURG-M] 20u (I25) 91d | [DFTXTSH039-BURG-S] 20u (I25) 91d | [DFTXTSH039-BLAC-M] 19u (I25) 91d | [DFTXTSH039-BLAC-M] 18u (I25) 91d | [DFTXTSH039-BLAC-M] 19u (I25) 91d | [DFTXTSH039-BLAC-S] 19u (I25) 91d | [DFTXTSH038-ANTR-L] 20u (I25) 91d | [DFTXTSH038-ANTR-M] 9u (I25) 91d | [DFTXTSH038-ANTR-M] 20u (I25) 91d | [DFTXTSH038-ANTR-M] 20u (I25) 91d | [DFTXTSH037-WHIT-M] 16u (I25) 91d | [DFTXTSH036-WHIT-L] 20u (I25) 91d | [DFTXTSH036-WHIT-L] 20u (I25) 91d | [DFTXTSH036-WHIT-M] 19u (I25) 91d | [DFTXTSH036-BLAC-L] 22u (I25) 91d;
CLABD/Stock/StorageBD/CLA-056-03-01-03;GENERIC;I23+V23+V25;650;4866.35;B+A;878;65;[DFKSUN0824-0246] 50u (V25) 871d | [DFKSUN0563-0020] 50u (V25) 299d | [DFKSUN0561-0020] 50u (V25) 299d | [DFKSUN0561-0011] 50u (V25) 299d | [DFSU935001-BLUE] 50u (V25) 147d | [DFKSUN0561-0011] 50u (V25) 299d;[DFSU909001-RED] 50u (I23) 739d | [DFSU910001-BLUE] 50u (I23) 739d | [DFSU901002-CRYS] 50u (V23) 878d | [DFSU901001-RED] 50u (V23) 878d | [DFSU901001-RED] 50u (V23) 878d | [DFSU913001-TORT] 50u (V25) 151d | [DFSU923001-CREA] 50u (V25) 293d;;
CLABD/Stock/StorageBD/CLA-056-06-03-03;BLACK;V25;350;1774.99;A+B;173;35;[DFSU906003-GOLD] 50u (V25) 173d | [DFSU906003-GOLD] 50u (V25) 173d | [DFSU914001-CARE] 50u (V25) 173d | [DFSU915001-TAN] 50u (V25) 173d | [DFKSUN0261-0803] 50u (V25) 173d | [DFKSUN0261-0803] 50u (V25) 173d;[DFSU943001-OLIV] 50u (V25) 173d;;
CLABD/Stock/StorageBD/CLA-057-07-03-03;BLACK;V25+I24;330;2411.04;A+B;727;60;[DFKSUN0565-0002] 50u (V25) 299d | [DFKSUN0565-0002] 50u (V25) 299d | [DFKSUN0565-0002] 50u (V25) 299d | [DFKSUN0565-0002] 50u (V25) 299d | [DFKSUN0565-0002] 50u (V25) 299d | [DFKSUN0565-0002] 50u (V25) 299d;[MIK34901-0043-45] 10u (I24) 727d | [MIK34901-0043-42] 10u (I24) 727d | [MIK34901-0043-42] 10u (I24) 727d;;
CLABD/Stock/StorageBD/CLA-057-08-01-03;BLACK;V25+V21+I24+V23;696;3830.82;A+B+C;1180;100;[DFSU932001-BLUE] 50u (V25) 355d | [DFKSUN0571-0003] 50u (V25) 357d | [DFSU940001-TRAN] 50u (V25) 292d | [DFSU940001-BROW] 50u (V25) 292d | [DFSU940001-BLAC] 50u (V25) 292d | [DFSU940001-BLAC] 50u (V25) 292d;[DFKSUN0844-0800] 50u (V21) 1180d | [DFKBLU0192] 49u (I24) 1165d | [DFSU901003-YELL] 48u (V23) 878d | [DFKBLU0192] 50u (I24) 1165d;[DFKBLU0010] 50u (V21) 1154d | [DFKBLU0010] 50u (V21) 1154d | [DFKBLU0010] 50u (V21) 1154d | [DFKBLU0010] 49u (V21) 1154d;
CLABD/Stock/StorageBD/CLA-057-09-01-01;BLACK;V25+V23;480;2629.10;A+B+C;390;55;[DFSU914001-CARE] 50u (V25) 291d | [DFSU915001-TAN] 50u (V25) 300d | [DFKSUN0228-0800] 50u (V25) 300d | [DFSU922001-PURP] 50u (V25) 182d | [DFSU941001-BROW] 50u (V25) 182d | [DFSU941001-BROW] 50u (V25) 182d;[DFKSUN0227-0800] 50u (V25) 291d | [DFSU903001-TORT] 50u (V23) 390d | [DFSU923001-AMBE] 50u (V25) 182d;[DFTXTSH024-BLAC-L] 30u (V25) 188d;
CLABD/Stock/StorageBD/CLA-058-02-01-02;BLACK;V25;500;3678.29;A+B+C;627;50;[DFSUN020001-BROW] 50u (V25) 299d | [DFSUN020001-BROW] 50u (V25) 299d | [DFKSUN0571-0003] 50u (V25) 299d | [DFKSUN0571-0001] 50u (V25) 299d | [DFKSUN0571-0001] 50u (V25) 299d | [DFSUN020001-BLAC] 50u (V25) 300d;[DFSU931001-RED] 50u (V25) 299d | [DFSU931001-RED] 50u (V25) 299d | [DFSU914001-BRON] 50u (V25) 300d;[DFKSUN0523] 50u (V25) 627d;
CLABD/Stock/StorageBD/CLA-058-03-02-03;BLACK;V25;800;5354.29;A+B;299;80;[DFSU932001-PURP] 50u (V25) 299d | [DFSU932001-PURP] 50u (V25) 299d | [DFSU932001-PURP] 50u (V25) 299d | [DFSU932001-PURP] 50u (V25) 299d | [DFSU932001-PURP] 50u (V25) 299d | [DFSU932001-PURP] 50u (V25) 299d;[DFSU932001-GREE] 50u (V25) 299d | [DFSU932001-GREE] 50u (V25) 299d | [DFSU932001-GREE] 50u (V25) 299d | [DFSU932001-GREE] 50u (V25) 299d | [DFSU932001-GREE] 50u (V25) 299d | [DFSU932001-GREE] 50u (V25) 299d | [DFSU932001-GREE] 50u (V25) 299d | [DFSU932001-GREE] 50u (V25) 299d | [DFSU932001-GREE] 50u (V25) 299d | [DFSU932001-GREE] 50u (V25) 299d;;
CLABD/Stock/StorageBD/CLA-058-07-01-02;BLACK;V25+V24;800;3777.63;B+A;571;80;[DFSU942001-BROW] 50u (V25) 151d | [DFSU942001-BROW] 50u (V25) 151d | [DFSU934001-GREE] 50u (V25) 187d | [DFSU942001-TORT] 50u (V25) 290d | [DFSU942001-BLAC] 50u (V25) 290d | [DFKSUN0229] 50u (V25) 291d;[DFSU913001-TORT] 50u (V25) 151d | [DFSU913001-TORT] 50u (V25) 151d | [DFSU913001-TORT] 50u (V25) 151d | [DFSU913001-TORT] 50u (V25) 151d | [DFSU913001-TORT] 50u (V25) 151d | [DFSU913001-TORT] 50u (V25) 151d | [DFSU913001-TORT] 50u (V25) 151d | [DFSU913001-TORT] 50u (V25) 151d | [DFSU913001-TORT] 50u (V25) 151d | [DFSU924001-ORAN] 50u (V24) 571d;;
CLABD/Stock/StorageBD/CLA-055-05-01-02;BLACK;I25;275;4463.39;A;88;55;[DFSU951001-SILV] 25u (I25) 88d | [DFSU951001-SILV] 25u (I25) 88d | [DFSU951001-RED] 25u (I25) 88d | [DFSU951001-GREE] 25u (I25) 88d | [DFSU951001-GREE] 25u (I25) 88d | [DFSU951001-BLUE] 25u (I25) 88d | [DFSU951001-BLUE] 25u (I25) 88d | [DFSU950001-SILV] 25u (I25) 88d | [DFSU950001-RED] 25u (I25) 88d | [DFSU950001-RED] 25u (I25) 88d | [DFSU950001-BLAC] 25u (I25) 88d;;;
CLABD/Stock/StorageBD/CLA-056-01-02-03;BLACK;I25;275;4441.45;A;88;55;[DFSU951001-SILV] 25u (I25) 88d | [DFSU951001-SILV] 25u (I25) 54d | [DFSU951001-RED] 25u (I25) 54d | [DFSU951001-RED] 25u (I25) 54d | [DFSU951001-RED] 25u (I25) 54d | [DFSU951001-GREE] 25u (I25) 54d | [DFSU951001-GREE] 25u (I25) 54d | [DFSU951001-BLUE] 25u (I25) 54d | [DFSU951001-BLAC] 25u (I25) 54d | [DFSU951001-BLAC] 25u (I25) 54d | [DFSU950001-RED] 25u (I25) 54d;;;
CLABD/Stock/StorageBD/CLA-004-01-02-03;BLACK;V25;250;1068.49;A;91;25;[DFKSUN0173-0800] 50u (V25) 91d | [DFKSUN0216-0813] 50u (V25) 91d | [DFKSUN0140] 50u (V25) 91d | [DFSU944001-GREY] 50u (V25) 91d | [DFSU944001-BLAC] 50u (V25) 91d;;;
CLABD/Stock/StorageBD/CLA-004-01-03-01;BLACK;V25;250;1256.83;A;91;25;[DFSU925001-GREE] 50u (V25) 91d | [DFSU925001-GREE] 50u (V25) 91d | [DFSU926001-CARE] 50u (V25) 91d | [DFSU926001-CARE] 50u (V25) 91d | [DFSU926001-BLAC] 50u (V25) 91d;;;
CLABD/Stock/StorageBD/CLA-004-03-01-01;BLACK;V25;250;876.22;A;91;25;[DFKSUN0828-0022] 50u (V25) 91d | [DFKSUN0828-0022] 50u (V25) 91d | [DFKSUN0826-0058] 50u (V25) 91d | [DFKSUN0821-0003] 50u (V25) 91d | [DFKSUN0821-0003] 50u (V25) 91d;;;
CLABD/Stock/StorageBD/CLA-054-01-01-03;BLACK;V25+I25;360;1883.12;A+B+D;377;55;[DFSU942001-BLAC] 50u (V25) 145d | [DFSU942001-BLAC] 50u (V25) 145d | [DFKSUN0826-0058] 50u (V25) 147d | [DFSU914001-CARE] 50u (V25) 145d | [DFSU090002-BLAC] 50u (V25) 377d;[DFSU913001-TORT] 50u (V25) 145d | [DFSU913001-TORT] 50u (V25) 145d;;[DFTXHOD022-OFFW-S] 5u (I25) 73d | [DFTXSWE014-ANTR-L] 5u (I25) 73d
CLABD/Stock/StorageBD/CLA-054-04-01-01;BLACK;V25;450;2233.13;A+B;293;45;[DFSU934001-TRAN] 50u (V25) 167d | [DFSU934001-TRAN] 50u (V25) 167d | [DFSU906006-GREE] 50u (V25) 214d | [DFSU906006-GREE] 50u (V25) 214d | [DFKSUN0211-0802] 50u (V25) 54d;[DFSU906002-KHAK] 50u (V25) 214d | [DFSU906002-KHAK] 50u (V25) 214d | [DFSU923001-CRYS] 50u (V25) 293d | [DFSU923001-CRYS] 50u (V25) 293d;;
CLABD/Stock/StorageBD/CLA-054-05-01-02;BLACK;I24+V25;600;3183.11;B+A;434;130;[DFSU925001-GREE] 50u (V25) 147d | [DFSU925001-GREE] 50u (V25) 147d | [DFSU925001-GREE] 50u (V25) 147d | [DFSU942001-CREA] 50u (V25) 167d | [DFSU906002-SILV] 50u (V25) 173d;[DFACCA2406-DARK] 25u (I24) 434d | [DFACCA2406-DARK] 25u (I24) 434d | [DFACCA2406-DARK] 25u (I24) 434d | [DFACCA2405-BLAC] 25u (I24) 434d | [DFACCA2405-BLAC] 25u (I24) 434d | [DFACCA2405-BLAC] 25u (I24) 434d | [DFACCA2405-BLAC] 25u (I24) 434d | [DFACCA2405-BLAC] 25u (I24) 434d | [DFACCA2404-KHAK] 75u (I24) 434d | [DFACCA2404-TAUP] 25u (I24) 434d | [DFSU913001-TORT] 50u (V25) 167d;;
CLABD/Stock/StorageBD/CLA-054-09-01-03;BLACK;V25+I24+V23+I22;910;5324.72;C+B+A;1097;170;[DFACEYE003-GREE] 50u (V23) 817d | [DFKSUN0244-0509] 50u (V25) 61d | [DFSU929001-RED] 50u (V25) 61d | [DFKSUN0213-0800] 50u (V25) 61d | [DFSU929001-PURP] 50u (V25) 61d;[DFTXPUF005-NAVY-XL] 10u (I24) 424d | [DFACEYE006-GREE] 50u (V23) 817d | [DFACEYE006-GREE] 50u (V23) 817d | [DFACEYE006-PURP] 50u (V23) 817d | [DFKCOR0507-0019] 50u (I22) 1097d | [DFKCOR0507-0019] 50u (I22) 1097d | [DFKCOR0507-0019] 50u (I22) 1097d | [DFKCOR0507-0019] 50u (I22) 1097d | [DFKCOR0507-0019] 50u (I22) 1097d;[DFBG25S001-WHIT] 50u (V25) 320d | [DFBG25S001-WHIT] 50u (V25) 320d | [DFBG25S001-WHIT] 50u (V25) 320d | [DFBG25S001-WHIT] 50u (V25) 320d | [DFBG25S001-WHIT] 50u (V25) 320d;
