ID_UBICACION;MARCA;TEMPORADAS;STOCK_TOTAL_UBICACION;VALOR_STOCK_€;CLASES_ABC;DIAS_MAX;OCUPACION_%;STOCK_EXACTO_BUSQUEDA;PRODUCTOS_A;PRODUCTOS_B;PRODUCTOS_C;PRODUCTOS_D
CLABD/Stock/StorageBD/CLA-064-05-01-01;BLACK;I25+I24;59;549.93;A+B;520;60;0;[DFSH370005-CAME-38] 1u (I25) 164d | [DFSH370005-CAME-41] 1u (I25) 164d | [DFSH370005-CAME-37] 1u (I25) 164d | [DFSH370005-CAME-36] 2u (I25) 164d | [DFSH371006-BEIG-38] 2u (I25) 164d | [DFSH371004-BLAC-39] 1u (I25) 164d | [DFSH370005-CAME-37] 1u (I25) 164d | [DFSH371006-BEIG-38] 3u (I25) 164d | [DFSH375001-TAUP-37] 1u (I24) 164d | [DFSH370005-CAME-41] 1u (I25) 164d | [DFSH375004-TAN-37] 1u (I24) 164d | [DFSH371006-BEIG-38] 2u (I25) 164d | [DFSH371004-BLAC-39] 4u (I25) 164d | [DFSH391007-BLAC-39] 1u (I24) 164d | [DFSH370006-BLAC-36] 1u (I25) 164d;[DFSH389017-GOLD-37] 12u (I24) 520d | [DFSH389017-GOLD-37] 12u (I24) 520d | [DFSH389017-GOLD-37] 12u (I24) 520d;;
CLABD/Stock/StorageBD/CLA-066-05-01-02;BLACK;I25;132;714.23;D;185;110;0;;;;[DFSH370021-BLAC-42] 12u (I25) 185d | [DFSH370021-BLAC-42] 12u (I25) 185d | [DFSH370021-BLAC-42] 12u (I25) 185d | [DFSH370021-BLAC-42] 12u (I25) 185d | [DFSH370021-BLAC-42] 12u (I25) 185d | [DFSH370021-BLAC-42] 12u (I25) 185d | [DFSH370021-BLAC-42] 12u (I25) 185d | [DFSH370021-BLAC-42] 12u (I25) 185d | [DFSH370021-BLAC-42] 12u (I25) 185d | [DFSH370021-BLAC-42] 12u (I25) 185d | [DFSH370021-BLAC-41] 12u (I25) 185d
CLABD/Stock/StorageBD/CLA-067-08-01-01;BLACK;I25+V24;67;585.02;A+C;509;60;0;[DFSH370005-BLAC-37] 12u (I25) 438d | [DFSH370005-BLAC-37] 12u (I25) 509d | [DFSH370004-BLAC-40] 12u (I25) 445d | [DFSH371010-BLAC-40] 12u (I25) 495d | [DFSH389013-WHIT-38] 3u (V24) 400d | [DFSH389013-WHIT-37] 2u (V24) 400d | [DFSH370011-BROW-36] 1u (I25) 212d | [DFSH370011-BROW-37] 2u (I25) 212d | [DFSH370011-BROW-38] 3u (I25) 212d | [DFSH370011-BROW-39] 3u (I25) 212d | [DFSH370011-BROW-40] 2u (I25) 212d | [DFSH370011-BROW-41] 1u (I25) 212d;;[DFSH389013-WHIT-36] 2u (V24) 400d;
CLABD/Stock/StorageBD/CLA-068-01-03-02;BLACK;I24+I25;48;402.17;A+B;520;40;0;[DFSH371004-CORA-41] 12u (I24) 430d | [DFSH371004-CORA-41] 12u (I24) 430d | [DFSH370012-TAUP-36] 12u (I25) 417d;[DFSH389017-GOLD-37] 12u (I24) 520d;;
CLABD/Stock/StorageBD/CLA-070-07-02-01;BLACK;V23;84;376.32;B;725;70;0;;[NVK33410-0043-38] 12u (V23) 725d | [NVK33410-0043-38] 12u (V23) 725d | [NVK33410-0043-38] 12u (V23) 725d | [NVK33410-0043-37] 12u (V23) 725d | [NVK33410-0043-37] 12u (V23) 725d | [NVK33410-0043-37] 12u (V23) 725d | [NVK33410-0043-36] 12u (V23) 725d;;
CLABD/Stock/StorageBD/CLA-071-03-02-01;BLACK;V20+I20+V23;156;738.73;C+B;725;130;0;;[NVK33410-0020-40] 12u (V23) 725d | [NVK33410-0043-37] 12u (V23) 725d | [NVK33410-0269-41] 12u (V23) 725d | [NVK33410-0269-36] 12u (V23) 725d | [NVK33410-0043-40] 12u (V23) 725d | [NVK33410-0043-40] 12u (V23) 725d | [NVK33410-0043-40] 12u (V23) 725d | [NVK33410-0043-39] 12u (V23) 725d | [NVK33410-0043-39] 12u (V23) 725d | [NVK33410-0043-39] 12u (V23) 725d | [NVK33410-0043-39] 12u (V23) 725d | [NVK33410-0020-37] 12u (V23) 725d;[KV330029-0011-40] 1u (V20) 380d | [KV330029-0011-41] 1u (V20) 380d | [KI330228-0008-35] 1u (I20) 380d | [KI330228-0008-33] 1u (I20) 380d | [KI330228-0008-32] 1u (I20) 380d | [KI330228-0008-31] 1u (I20) 380d | [KV330029-0013-39] 1u (V20) 380d | [KV330029-0013-37] 1u (V20) 380d | [KV330025-0001-37] 1u (V20) 380d | [KI330228-0008-30] 1u (I20) 380d | [KV330029-0011-36] 1u (V20) 380d | [KV330025-0001-39] 1u (V20) 380d;
CLABD/Stock/StorageBD/CLA-071-03-03-01;BLACK;V23;156;698.88;B;725;130;0;;[NVK33410-0020-40] 12u (V23) 725d | [NVK33410-0020-38] 12u (V23) 725d | [NVK33410-0020-37] 12u (V23) 725d | [NVK33410-0020-37] 12u (V23) 725d | [NVK33410-0020-40] 12u (V23) 725d | [NVK33410-0020-40] 12u (V23) 725d | [NVK33410-0020-39] 12u (V23) 725d | [NVK33410-0020-39] 12u (V23) 725d | [NVK33410-0020-38] 12u (V23) 725d | [NVK33410-0020-38] 12u (V23) 725d | [NVK33410-0020-38] 12u (V23) 725d | [NVK33410-0020-37] 12u (V23) 725d | [NVK33410-0020-37] 12u (V23) 725d;;
CLABD/Stock/StorageBD/CLA-071-03-03-03;BLACK;V23;156;698.88;B;725;130;0;;[NVK33410-0009-39] 12u (V23) 725d | [NVK33410-0006-38] 12u (V23) 725d | [NVK33410-0006-38] 12u (V23) 725d | [NVK33410-0009-40] 12u (V23) 725d | [NVK33410-0009-40] 12u (V23) 725d | [NVK33410-0009-39] 12u (V23) 725d | [NVK33410-0009-39] 12u (V23) 725d | [NVK33410-0009-39] 12u (V23) 725d | [NVK33410-0009-38] 12u (V23) 725d | [NVK33410-0009-38] 12u (V23) 725d | [NVK33410-0009-37] 12u (V23) 725d | [NVK33410-0009-37] 12u (V23) 725d | [NVK33410-0020-39] 12u (V23) 725d;;
CLABD/Stock/StorageBD/CLA-072-10-01-01;BLACK;I24;108;1333.10;A+B;521;90;0;[DFSH369003-BLAC-41] 12u (I24) 521d | [DFSH369003-BLAC-41] 12u (I24) 521d | [DFSH369003-BLAC-41] 12u (I24) 521d | [DFSH369003-BLAC-40] 12u (I24) 521d | [DFSH369003-BLAC-40] 12u (I24) 521d | [DFSH369003-BLAC-39] 12u (I24) 521d | [DFSH369003-BLAC-37] 12u (I24) 521d;[DFSH389017-GOLD-37] 12u (I24) 520d | [DFSH389017-GOLD-37] 12u (I24) 520d;;
CLABD/Stock/StorageBD/CLA-072-10-01-02;BLACK;I25+I24;36;400.68;A+B;520;30;0;[DFSH370004-BLAC-36] 1u (I25) 211d | [DFSH370004-BLAC-37] 2u (I25) 211d | [DFSH370004-BLAC-38] 3u (I25) 211d | [DFSH370004-BLAC-39] 3u (I25) 211d | [DFSH370004-BLAC-40] 2u (I25) 211d | [DFSH370004-BLAC-41] 1u (I25) 211d;[DFSH389017-GOLD-37] 12u (I24) 520d | [DFSH389017-GOLD-37] 12u (I24) 520d;;
CLABD/Stock/StorageBD/CLA-072-12-01-02;BLACK;I25;22;270.69;A+D;186;30;0;[DFSH381001-BEIG-37] 7u (I25) 186d | [DFSH381001-BEIG-40] 1u (I25) 186d | [DFSH381001-BEIG-38] 2u (I25) 186d;;;[DFSH347009-SILV-36] 1u (I25) 108d | [DFSH347009-SILV-37] 2u (I25) 108d | [DFSH347009-SILV-38] 3u (I25) 108d | [DFSH347009-SILV-39] 3u (I25) 108d | [DFSH347009-SILV-40] 2u (I25) 108d | [DFSH347009-SILV-41] 1u (I25) 108d
CLAGD/Stock/StorageGD/CLA-072-19-01-03;GOLD;V22+I25+I24+V25;132;330.91;D+C+A+B;1073;130;0;[BJSH542083-TAN-38] 2u (I25) 142d | [BJSH542020-TAN-41] 1u (I25) 142d | [BJSH542083-TAUP-37] 1u (I25) 142d | [BJSH542083-TAN-37] 1u (I25) 142d | [COSH283092-MULT-32] 10u (I24) 513d | [COSH283092-MULT-33] 10u (I24) 513d | [COSH542021-TAUP-26] 10u (I25) 416d | [COSH542083-TAUP-31] 10u (I25) 185d;[BJSH543008-BLAC-38] 1u (I25) 142d | [BJSH542086-PEWT-41] 1u (I24) 142d | [COSH283092-MULT-36] 10u (I24) 513d | [COSH283092-MULT-25] 10u (I24) 513d | [COSH283092-MULT-25] 10u (I24) 513d | [COSH283092-MULT-25] 10u (I24) 513d | [BJSH377003-WHIT-38] 3u (V25) 227d | [MV231601-0020-39] 2u (V22) 1073d | [BJSH542021-TAN-24] 10u (I25) 701d;[MV231611-0020-38] 5u (V22) 725d | [MV231611-0020-38] 1u (V22) 725d;[MV231601-0020-41] 2u (V22) 1073d | [MV231601-0020-36] 1u (V22) 1073d | [MV231601-0020-38] 1u (V22) 1073d | [MV231601-0020-37] 2u (V22) 1073d | [MV231601-0020-40] 1u (V22) 1073d | [BJSH377003-WHIT-37] 2u (V25) 227d | [BJSH377003-WHIT-40] 1u (V25) 227d | [BJSH377003-WHIT-32] 1u (V25) 227d | [BJSH377003-WHIT-33] 1u (V25) 227d | [BJSH377003-WHIT-35] 2u (V25) 227d | [BJSH377003-WHIT-36] 2u (V25) 227d | [MV231601-0020-36] 1u (V22) 1073d | [MV231601-0020-40] 3u (V22) 1073d | [MV231601-0020-41] 2u (V22) 1073d | [MV231601-0020-37] 2u (V22) 1073d
CLAGD/Stock/StorageGD/CLA-072-20-03-03;GOLD;I25;60;0.00;A;432;60;0;[COSH542020-NAVY-32] 10u (I25) 432d | [COSH542020-NAVY-32] 10u (I25) 432d | [COSH542020-NAVY-29] 10u (I25) 432d | [COSH542020-NAVY-29] 10u (I25) 432d | [COSH542020-NAVY-29] 10u (I25) 432d | [COSH542020-NAVY-29] 10u (I25) 432d;;;
