ID_UBICACION;MARCA;TEMPORADAS;STOCK_TOTAL_UBICACION;VALOR_STOCK_€;CLASES_ABC;DIAS_MAX;OCUPACION_%;PRODUCTOS_A;PRODUCTOS_B;PRODUCTOS_C;PRODUCTOS_D
CLAGD/Stock/StorageGD/CLA-043-09-03-03;GOLD;I25;150;0.00;A;434;150;[COSH542020-TAUP-30] 10u (I25) 434d | [COSH542020-TAUP-30] 10u (I25) 434d | [COSH542020-TAUP-29] 10u (I25) 434d | [COSH542020-TAUP-29] 10u (I25) 434d | [COSH542020-TAUP-29] 10u (I25) 434d | [COSH542020-TAUP-29] 10u (I25) 434d | [COSH542020-TAUP-29] 10u (I25) 434d | [COSH542020-TAUP-29] 10u (I25) 434d | [COSH542020-TAUP-29] 10u (I25) 434d | [COSH542020-TAUP-29] 10u (I25) 434d | [COSH542020-TAUP-29] 10u (I25) 434d | [COSH542020-TAUP-29] 10u (I25) 434d | [COSH542020-TAUP-29] 10u (I25) 434d | [COSH542020-TAUP-29] 10u (I25) 434d | [COSH542020-TAUP-29] 10u (I25) 434d;;;
CLAGD/Stock/StorageGD/CLA-044-01-03-03;GOLD;I25;150;0.00;A;175;150;[COSH542021-TAN-30] 10u (I25) 175d | [COSH542021-TAN-26] 10u (I25) 175d | [COSH542021-TAN-26] 10u (I25) 175d | [COSH542021-TAN-26] 10u (I25) 175d | [COSH542021-TAN-26] 10u (I25) 175d | [COSH542021-TAN-26] 10u (I25) 175d | [COSH542021-TAN-26] 10u (I25) 175d | [COSH542021-TAN-26] 10u (I25) 175d | [COSH542021-TAN-26] 10u (I25) 175d | [COSH542021-TAN-26] 10u (I25) 175d | [COSH542021-TAN-26] 10u (I25) 175d | [COSH542021-TAN-25] 10u (I25) 175d | [COSH542021-TAN-25] 10u (I25) 175d | [COSH542021-TAN-25] 10u (I25) 175d | [COSH542021-TAN-24] 10u (I25) 175d;;;
CLAGD/Stock/StorageGD/CLA-045-09-02-01;GOLD;V25;150;0.00;B+D;301;150;;[COSH283111-MULT-32] 10u (V25) 301d | [COSH283111-MULT-30] 10u (V25) 301d | [COSH283111-MULT-30] 10u (V25) 301d | [COSH283111-MULT-28] 10u (V25) 301d | [COSH283111-MULT-28] 10u (V25) 301d | [COSH283111-MULT-27] 10u (V25) 301d | [COSH283111-MULT-27] 10u (V25) 301d | [COSH283111-MULT-27] 10u (V25) 301d | [COSH283111-MULT-27] 10u (V25) 301d | [COSH283111-MULT-25] 10u (V25) 301d;;[COSH283111-MULT-31] 10u (V25) 301d | [COSH283111-MULT-31] 10u (V25) 301d | [COSH283111-MULT-29] 10u (V25) 301d | [COSH283111-MULT-29] 10u (V25) 301d | [COSH283111-MULT-29] 10u (V25) 301d
CLAGD/Stock/StorageGD/CLA-045-09-03-03;GOLD;V25;150;0.00;C+D+B;301;150;;[COSH264013-MULT-28] 10u (V25) 301d | [COSH264013-MULT-28] 10u (V25) 301d | [COSH264013-MULT-28] 10u (V25) 301d | [COSH264013-MULT-28] 10u (V25) 301d | [COSH264013-MULT-28] 10u (V25) 301d;[COSH264020-WHIT-34] 10u (V25) 301d | [COSH264020-WHIT-33] 10u (V25) 301d;[COSH264013-MULT-32] 10u (V25) 301d | [COSH264013-MULT-31] 10u (V25) 301d | [COSH264013-MULT-31] 10u (V25) 301d | [COSH264013-MULT-31] 10u (V25) 301d | [COSH264013-MULT-31] 10u (V25) 301d | [COSH264013-MULT-29] 10u (V25) 301d | [COSH264013-MULT-29] 10u (V25) 301d | [COSH264013-MULT-29] 10u (V25) 301d
CLAGD/Stock/StorageGD/CLA-046-02-03-02;GOLD;I25;150;0.00;A;195;150;[COSH542021-TAUP-36] 10u (I25) 195d | [COSH542021-TAUP-36] 10u (I25) 195d | [COSH542021-TAUP-35] 10u (I25) 195d | [COSH542021-TAUP-32] 10u (I25) 195d | [COSH542021-TAUP-32] 10u (I25) 195d | [COSH542021-TAUP-32] 10u (I25) 195d | [COSH542021-TAUP-30] 10u (I25) 195d | [COSH542021-TAUP-30] 10u (I25) 195d | [COSH542021-TAUP-30] 10u (I25) 195d | [COSH542021-TAUP-30] 10u (I25) 195d | [COSH542021-TAUP-28] 10u (I25) 195d | [COSH542021-TAUP-28] 10u (I25) 195d | [COSH542021-TAUP-27] 10u (I25) 195d | [COSH542021-TAUP-23] 10u (I25) 195d | [COSH542021-TAN-27] 10u (I25) 195d;;;
CLAGD/Stock/StorageGD/CLA-046-03-02-01;GOLD;I25;150;0.00;A;195;150;[COSH542021-TAUP-34] 10u (I25) 195d | [COSH542021-TAUP-34] 10u (I25) 195d | [COSH542021-TAUP-33] 10u (I25) 195d | [COSH542021-TAUP-31] 10u (I25) 195d | [COSH542021-TAUP-31] 10u (I25) 195d | [COSH542021-TAUP-31] 10u (I25) 195d | [COSH542021-TAUP-30] 10u (I25) 195d | [COSH542021-TAUP-30] 10u (I25) 195d | [COSH542021-TAUP-30] 10u (I25) 195d | [COSH542021-TAUP-29] 10u (I25) 195d | [COSH542021-TAUP-29] 10u (I25) 195d | [COSH542021-TAUP-28] 10u (I25) 195d | [COSH542021-TAUP-28] 10u (I25) 195d | [COSH542021-TAUP-28] 10u (I25) 195d | [COSH542021-TAUP-27] 10u (I25) 195d;;;
CLAGD/Stock/StorageGD/CLA-046-03-03-01;GOLD;I25;150;0.00;A;195;150;[COSH542021-TAN-35] 10u (I25) 195d | [COSH542021-TAN-34] 10u (I25) 195d | [COSH542021-TAN-29] 10u (I25) 195d | [COSH542021-TAN-29] 10u (I25) 195d | [COSH542021-TAN-28] 10u (I25) 195d | [COSH542021-TAN-28] 10u (I25) 195d | [COSH542021-TAN-28] 10u (I25) 195d | [COSH542021-TAN-28] 10u (I25) 195d | [COSH542021-TAN-28] 10u (I25) 195d | [COSH542021-TAN-28] 10u (I25) 195d | [COSH542021-TAN-28] 10u (I25) 195d | [COSH542021-TAN-27] 10u (I25) 195d | [COSH542021-TAN-26] 10u (I25) 195d | [COSH542021-TAN-25] 10u (I25) 195d | [COSH542021-TAN-25] 10u (I25) 195d;;;
CLAGD/Stock/StorageGD/CLA-046-03-03-02;GOLD;I25;150;0.00;A;195;150;[COSH542021-TAUP-26] 10u (I25) 195d | [COSH542021-TAN-36] 10u (I25) 195d | [COSH542021-TAN-35] 10u (I25) 195d | [COSH542021-TAN-33] 10u (I25) 195d | [COSH542021-TAN-31] 10u (I25) 195d | [COSH542021-TAN-31] 10u (I25) 195d | [COSH542021-TAN-31] 10u (I25) 195d | [COSH542021-TAN-31] 10u (I25) 195d | [COSH542021-TAN-31] 10u (I25) 195d | [COSH542021-TAN-31] 10u (I25) 195d | [COSH542021-TAN-31] 10u (I25) 195d | [COSH542021-TAN-30] 10u (I25) 195d | [COSH542021-TAN-27] 10u (I25) 195d | [COSH542021-TAN-24] 10u (I25) 195d | [COSH542021-TAN-24] 10u (I25) 195d;;;
CLAGD/Stock/StorageGD/CLA-046-06-03-02;GOLD;I25;150;0.00;A;195;150;[COSH542021-TAUP-36] 10u (I25) 195d | [COSH542021-TAUP-36] 10u (I25) 195d | [COSH542021-TAUP-36] 10u (I25) 195d | [COSH542021-TAUP-35] 10u (I25) 195d | [COSH542021-TAUP-35] 10u (I25) 195d | [COSH542021-TAUP-35] 10u (I25) 195d | [COSH542021-TAUP-35] 10u (I25) 195d | [COSH542021-TAUP-34] 10u (I25) 195d | [COSH542021-TAUP-34] 10u (I25) 195d | [COSH542021-TAUP-34] 10u (I25) 195d | [COSH542021-TAUP-34] 10u (I25) 195d | [COSH542021-TAUP-33] 10u (I25) 195d | [COSH542021-TAUP-33] 10u (I25) 195d | [COSH542021-TAUP-33] 10u (I25) 195d | [COSH542021-TAUP-32] 10u (I25) 195d;;;
CLAGD/Stock/StorageGD/CLA-072-15-02-01;GOLD;I25;150;0.00;B;175;150;;[BJSH542021-BEIG-41] 10u (I25) 175d | [BJSH542021-BEIG-40] 10u (I25) 175d | [BJSH542021-BEIG-40] 10u (I25) 175d | [BJSH542021-BEIG-39] 10u (I25) 175d | [BJSH542021-BEIG-39] 10u (I25) 175d | [BJSH542021-BEIG-39] 10u (I25) 175d | [BJSH542021-BEIG-38] 10u (I25) 175d | [BJSH542021-BEIG-37] 10u (I25) 175d | [BJSH542021-BEIG-36] 10u (I25) 175d | [BJSH542021-BEIG-36] 10u (I25) 175d | [BJSH542021-BEIG-35] 10u (I25) 175d | [BJSH542021-BEIG-35] 10u (I25) 175d | [BJSH542021-BEIG-34] 10u (I25) 175d | [BJSH542021-BEIG-34] 10u (I25) 175d | [BJSH542021-BEIG-33] 10u (I25) 175d;;
CLAGD/Stock/StorageGD/CLA-072-18-03-03;GOLD;I25;150;0.00;A;202;150;[COSH542021-BLAC-36] 10u (I25) 202d | [COSH542021-BLAC-35] 10u (I25) 202d | [COSH542021-BLAC-35] 10u (I25) 202d | [COSH542021-BLAC-35] 10u (I25) 202d | [COSH542021-BLAC-34] 10u (I25) 202d | [COSH542021-BLAC-34] 10u (I25) 202d | [COSH542021-BLAC-33] 10u (I25) 202d | [COSH542021-BLAC-33] 10u (I25) 202d | [COSH542021-BLAC-32] 10u (I25) 202d | [COSH542021-BLAC-31] 10u (I25) 202d | [COSH542021-BLAC-31] 10u (I25) 202d | [COSH542021-BLAC-31] 10u (I25) 202d | [COSH542021-BLAC-31] 10u (I25) 202d | [COSH542021-BLAC-31] 10u (I25) 202d | [COSH542021-BLAC-30] 10u (I25) 202d;;;
CLAGD/Stock/StorageGD/CLA-045-06-02-01;GOLD;V25;144;0.00;D;329;120;;;;[COSH319002-GREE-26] 2u (V25) 329d | [COSH319002-GREE-27] 2u (V25) 329d | [COSH319002-GREE-28] 2u (V25) 329d | [COSH319002-GREE-29] 2u (V25) 329d | [COSH319002-GREE-30] 2u (V25) 329d | [COSH319002-GREE-31] 2u (V25) 329d | [COSH319002-GREE-26] 2u (V25) 329d | [COSH319002-GREE-27] 2u (V25) 329d | [COSH319002-GREE-28] 2u (V25) 329d | [COSH319002-GREE-29] 2u (V25) 329d | [COSH319002-GREE-30] 2u (V25) 329d | [COSH319002-GREE-31] 2u (V25) 329d | [COSH319002-GREE-26] 2u (V25) 329d | [COSH319002-GREE-27] 2u (V25) 329d | [COSH319002-GREE-28] 2u (V25) 329d | [COSH319002-GREE-29] 2u (V25) 329d | [COSH319002-GREE-30] 2u (V25) 329d | [COSH319002-GREE-31] 2u (V25) 329d | [COSH319002-GREE-26] 2u (V25) 329d | [COSH319002-GREE-27] 2u (V25) 329d | [COSH319002-GREE-28] 2u (V25) 329d | [COSH319002-GREE-29] 2u (V25) 329d | [COSH319002-GREE-30] 2u (V25) 329d | [COSH319002-GREE-31] 2u (V25) 329d | [COSH319002-GREE-26] 2u (V25) 329d | [COSH319002-GREE-27] 2u (V25) 329d | [COSH319002-GREE-28] 2u (V25) 329d | [COSH319002-GREE-29] 2u (V25) 329d | [COSH319002-GREE-30] 2u (V25) 329d | [COSH319002-GREE-31] 2u (V25) 329d | [COSH319002-GREE-26] 2u (V25) 329d | [COSH319002-GREE-27] 2u (V25) 329d | [COSH319002-GREE-28] 2u (V25) 329d | [COSH319002-GREE-29] 2u (V25) 329d | [COSH319002-GREE-30] 2u (V25) 329d | [COSH319002-GREE-31] 2u (V25) 329d | [COSH319002-GREE-26] 2u (V25) 329d | [COSH319002-GREE-27] 2u (V25) 329d | [COSH319002-GREE-28] 2u (V25) 329d | [COSH319002-GREE-29] 2u (V25) 329d | [COSH319002-GREE-30] 2u (V25) 329d | [COSH319002-GREE-31] 2u (V25) 329d | [COSH319002-GREE-26] 2u (V25) 329d | [COSH319002-GREE-27] 2u (V25) 329d | [COSH319002-GREE-28] 2u (V25) 329d | [COSH319002-GREE-29] 2u (V25) 329d | [COSH319002-GREE-30] 2u (V25) 329d | [COSH319002-GREE-31] 2u (V25) 329d | [COSH319002-GREE-26] 2u (V25) 329d | [COSH319002-GREE-27] 2u (V25) 329d | [COSH319002-GREE-28] 2u (V25) 329d | [COSH319002-GREE-29] 2u (V25) 329d | [COSH319002-GREE-30] 2u (V25) 329d | [COSH319002-GREE-31] 2u (V25) 329d | [COSH319002-GREE-26] 2u (V25) 329d | [COSH319002-GREE-27] 2u (V25) 329d | [COSH319002-GREE-28] 2u (V25) 329d | [COSH319002-GREE-29] 2u (V25) 329d | [COSH319002-GREE-30] 2u (V25) 329d | [COSH319002-GREE-31] 2u (V25) 329d | [COSH319002-GREE-26] 2u (V25) 329d | [COSH319002-GREE-27] 2u (V25) 329d | [COSH319002-GREE-28] 2u (V25) 329d | [COSH319002-GREE-29] 2u (V25) 329d | [COSH319002-GREE-30] 2u (V25) 329d | [COSH319002-GREE-31] 2u (V25) 329d | [COSH319002-GREE-26] 2u (V25) 329d | [COSH319002-GREE-27] 2u (V25) 329d | [COSH319002-GREE-28] 2u (V25) 329d | [COSH319002-GREE-29] 2u (V25) 329d | [COSH319002-GREE-30] 2u (V25) 329d | [COSH319002-GREE-31] 2u (V25) 329d
CLAGD/Stock/StorageGD/CLA-072-19-01-02;GOLD;I25+V25;143;1195.88;D+C+B;108;120;;[COSH280001-NAVY-31] 6u (I25) 108d | [COSH280001-NAVY-30] 3u (I25) 108d | [COSH280001-NAVY-32] 2u (I25) 108d | [COSH280001-NAVY-33] 1u (I25) 108d | [COSH280001-NAVY-32] 5u (I25) 108d | [COSH200002-NAVY-28] 5u (I25) 108d | [COSH200002-NAVY-29] 6u (I25) 108d | [COSH200006-NAVY-32] 2u (I25) 108d | [COSH200006-NAVY-33] 1u (I25) 108d | [COSH200006-NAVY-30] 4u (I25) 108d | [COSH200006-NAVY-34] 2u (I25) 108d | [COSH200001-NAVY-32] 4u (I25) 108d | [COSH200002-NAVY-29] 3u (I25) 108d;[COSH586017-LEOP-34] 1u (I25) 108d | [COSH586020-SILV-34] 1u (I25) 108d | [COSH586025-NAVY-33] 1u (I25) 108d | [COSH586020-GOLD-26] 1u (I25) 108d | [COSH586025-SAND-34] 1u (I25) 108d;[COSH586018-ANTR-33] 1u (I25) 108d | [COSH586025-SAND-27] 1u (I25) 108d | [COSH586025-SAND-33] 2u (I25) 108d | [COSH586025-SAND-32] 1u (I25) 108d | [COSH586020-GOLD-30] 1u (I25) 108d | [COSH200002-NAVY-25] 12u (I25) 108d | [COSH280001-NAVY-34] 7u (I25) 108d | [COSH319002-GREE-26] 2u (V25) 108d | [COSH319002-GREE-31] 2u (V25) 108d | [COSH319002-GREE-30] 2u (V25) 108d | [COSH319002-GREE-27] 2u (V25) 108d | [COSH319002-GREE-28] 2u (V25) 108d | [COSH319002-GREE-29] 2u (V25) 108d | [COSH319001-WHIT-26] 2u (V25) 108d | [COSH319001-WHIT-28] 2u (V25) 108d | [COSH319001-WHIT-27] 2u (V25) 108d | [COSH319001-WHIT-29] 2u (V25) 108d | [COSH319001-WHIT-30] 2u (V25) 108d | [COSH319001-WHIT-31] 2u (V25) 108d | [COSH200002-NAVY-25] 7u (I25) 108d | [COSH200002-NAVY-26] 5u (I25) 108d | [COSH200002-NAVY-26] 1u (I25) 108d | [COSH200006-NAVY-35] 2u (I25) 108d | [COSH200006-NAVY-36] 1u (I25) 108d | [COSH200001-NAVY-26] 5u (I25) 108d | [COSH200001-NAVY-33] 1u (I25) 108d | [COSH200001-NAVY-25] 2u (I25) 108d | [COSH200002-NAVY-30] 6u (I25) 108d | [COSH200002-NAVY-31] 3u (I25) 108d | [COSH200002-NAVY-33] 10u (I25) 108d | [COSH200002-NAVY-32] 1u (I25) 108d | [COSH200002-NAVY-31] 1u (I25) 108d
CLAGD/Stock/StorageGD/CLA-044-03-01-02;GOLD;I25+I24;142;0.00;A+C;515;120;[COSH542020-NAVY-35] 10u (I25) 298d;;[OSSH127004-SILV-22] 1u (I24) 515d | [OSSH127004-SILV-23] 1u (I24) 515d | [OSSH127004-SILV-24] 1u (I24) 515d | [OSSH127004-SILV-25] 2u (I24) 515d | [OSSH127004-SILV-26] 2u (I24) 515d | [OSSH127004-SILV-27] 2u (I24) 515d | [OSSH127004-SILV-28] 2u (I24) 515d | [OSSH127004-SILV-29] 1u (I24) 515d | [OSSH127004-SILV-22] 1u (I24) 515d | [OSSH127004-SILV-23] 1u (I24) 515d | [OSSH127004-SILV-24] 1u (I24) 515d | [OSSH127004-SILV-25] 2u (I24) 515d | [OSSH127004-SILV-26] 2u (I24) 515d | [OSSH127004-SILV-27] 2u (I24) 515d | [OSSH127004-SILV-28] 2u (I24) 515d | [OSSH127004-SILV-29] 1u (I24) 515d | [OSSH127004-SILV-22] 1u (I24) 515d | [OSSH127004-SILV-23] 1u (I24) 515d | [OSSH127004-SILV-24] 1u (I24) 515d | [OSSH127004-SILV-25] 2u (I24) 515d | [OSSH127004-SILV-26] 2u (I24) 515d | [OSSH127004-SILV-27] 2u (I24) 515d | [OSSH127004-SILV-28] 2u (I24) 515d | [OSSH127004-SILV-29] 1u (I24) 515d | [OSSH127004-SILV-22] 1u (I24) 515d | [OSSH127004-SILV-23] 1u (I24) 515d | [OSSH127004-SILV-24] 1u (I24) 515d | [OSSH127004-SILV-25] 2u (I24) 515d | [OSSH127004-SILV-26] 2u (I24) 515d | [OSSH127004-SILV-27] 2u (I24) 515d | [OSSH127004-SILV-28] 2u (I24) 515d | [OSSH127004-SILV-29] 1u (I24) 515d | [OSSH127004-SILV-22] 1u (I24) 515d | [OSSH127004-SILV-23] 1u (I24) 515d | [OSSH127004-SILV-24] 1u (I24) 515d | [OSSH127004-SILV-25] 2u (I24) 515d | [OSSH127004-SILV-26] 2u (I24) 515d | [OSSH127004-SILV-27] 2u (I24) 515d | [OSSH127004-SILV-28] 2u (I24) 515d | [OSSH127004-SILV-29] 1u (I24) 515d | [OSSH127004-SILV-22] 1u (I24) 515d | [OSSH127004-SILV-23] 1u (I24) 515d | [OSSH127004-SILV-24] 1u (I24) 515d | [OSSH127004-SILV-25] 2u (I24) 515d | [OSSH127004-SILV-26] 2u (I24) 515d | [OSSH127004-SILV-27] 2u (I24) 515d | [OSSH127004-SILV-28] 2u (I24) 515d | [OSSH127004-SILV-29] 1u (I24) 515d | [OSSH127004-SILV-22] 1u (I24) 515d | [OSSH127004-SILV-23] 1u (I24) 515d | [OSSH127004-SILV-24] 1u (I24) 515d | [OSSH127004-SILV-25] 2u (I24) 515d | [OSSH127004-SILV-26] 2u (I24) 515d | [OSSH127004-SILV-27] 2u (I24) 515d | [OSSH127004-SILV-28] 2u (I24) 515d | [OSSH127004-SILV-29] 1u (I24) 515d | [OSSH127004-SILV-22] 1u (I24) 515d | [OSSH127004-SILV-23] 1u (I24) 515d | [OSSH127004-SILV-24] 1u (I24) 515d | [OSSH127004-SILV-25] 2u (I24) 515d | [OSSH127004-SILV-26] 2u (I24) 515d | [OSSH127004-SILV-27] 2u (I24) 515d | [OSSH127004-SILV-28] 2u (I24) 515d | [OSSH127004-SILV-29] 1u (I24) 515d | [OSSH127004-SILV-22] 1u (I24) 515d | [OSSH127004-SILV-23] 1u (I24) 515d | [OSSH127004-SILV-24] 1u (I24) 515d | [OSSH127004-SILV-25] 2u (I24) 515d | [OSSH127004-SILV-26] 2u (I24) 515d | [OSSH127004-SILV-27] 2u (I24) 515d | [OSSH127004-SILV-28] 2u (I24) 515d | [OSSH127004-SILV-29] 1u (I24) 515d | [OSSH127004-SILV-22] 1u (I24) 515d | [OSSH127004-SILV-23] 1u (I24) 515d | [OSSH127004-SILV-24] 1u (I24) 515d | [OSSH127004-SILV-25] 2u (I24) 515d | [OSSH127004-SILV-26] 2u (I24) 515d | [OSSH127004-SILV-27] 2u (I24) 515d | [OSSH127004-SILV-28] 2u (I24) 515d | [OSSH127004-SILV-29] 1u (I24) 515d | [OSSH127004-SILV-22] 1u (I24) 383d | [OSSH127004-SILV-23] 1u (I24) 383d | [OSSH127004-SILV-24] 1u (I24) 383d | [OSSH127004-SILV-25] 2u (I24) 383d | [OSSH127004-SILV-26] 2u (I24) 383d | [OSSH127004-SILV-27] 2u (I24) 383d | [OSSH127004-SILV-28] 2u (I24) 383d | [OSSH127004-SILV-29] 1u (I24) 383d;
CLAGD/Stock/StorageGD/CLA-009-06-02-02;GOLD;I25;140;0.00;C+D+A;138;140;[COSH542065-BEIG-33] 10u (I25) 109d;;[COSH542105-TAN-35] 10u (I25) 138d | [COSH542105-TAN-34] 10u (I25) 138d | [COSH542105-TAN-34] 10u (I25) 138d | [COSH542105-TAN-34] 10u (I25) 138d | [COSH542105-TAN-30] 10u (I25) 138d | [COSH542105-TAN-29] 10u (I25) 138d | [COSH542105-TAN-28] 10u (I25) 138d | [COSH542105-TAN-27] 10u (I25) 138d | [COSH542105-TAN-27] 10u (I25) 138d | [COSH542105-TAN-26] 10u (I25) 138d | [COSH542105-TAN-26] 10u (I25) 138d | [COSH542105-TAN-22] 10u (I25) 138d;[COSH542105-TAN-33] 10u (I25) 138d
CLAGD/Stock/StorageGD/CLA-031-08-02-02;GOLD;I25;140;0.00;D+C+B;158;140;;[COSH542083-TAUP-34] 10u (I25) 158d;[COSH542102-PINK-29] 10u (I25) 158d | [COSH542102-PINK-28] 10u (I25) 158d | [COSH542102-BEIG-35] 10u (I25) 158d | [COSH542102-BEIG-34] 10u (I25) 158d | [COSH542102-BEIG-31] 10u (I25) 158d | [COSH542102-BEIG-29] 10u (I25) 158d;[COSH542102-PINK-34] 10u (I25) 158d | [COSH542102-PINK-33] 10u (I25) 158d | [COSH542102-PINK-30] 10u (I25) 158d | [COSH542102-BEIG-33] 10u (I25) 158d | [COSH542102-BEIG-33] 10u (I25) 158d | [COSH542102-BEIG-30] 10u (I25) 158d | [COSH542102-BEIG-27] 10u (I25) 158d
CLAGD/Stock/StorageGD/CLA-031-09-01-01;GOLD;I25;140;0.00;C+B+D;138;140;;[COSH542107-PINK-33] 10u (I25) 138d | [COSH542107-PINK-32] 10u (I25) 138d;[COSH542107-PINK-36] 10u (I25) 138d | [COSH542107-PINK-35] 10u (I25) 138d | [COSH542104-GOLD-36] 10u (I25) 138d | [COSH542104-GOLD-36] 10u (I25) 138d | [COSH542104-GOLD-35] 10u (I25) 138d | [COSH542104-GOLD-35] 10u (I25) 138d | [COSH542104-GOLD-33] 10u (I25) 138d | [COSH542104-GOLD-33] 10u (I25) 138d | [COSH542104-GOLD-27] 10u (I25) 138d | [COSH542104-GOLD-27] 10u (I25) 138d | [COSH542104-GOLD-25] 10u (I25) 138d;[COSH542104-GOLD-34] 10u (I25) 138d
CLAGD/Stock/StorageGD/CLA-031-10-02-02;GOLD;I25;140;0.00;C+B;144;140;;[COSH264024-PEWT-32] 10u (I25) 144d;[COSH282107-BLAC-32] 10u (I25) 144d | [COSH264027-BLAC-34] 10u (I25) 144d | [COSH264027-BLAC-34] 10u (I25) 144d | [COSH264027-BLAC-33] 10u (I25) 144d | [COSH264027-BLAC-32] 10u (I25) 144d | [COSH264027-BLAC-32] 10u (I25) 144d | [COSH264027-BLAC-31] 10u (I25) 144d | [COSH264027-BLAC-30] 10u (I25) 144d | [COSH264027-BLAC-30] 10u (I25) 144d | [COSH264027-BLAC-28] 10u (I25) 144d | [COSH264027-BLAC-28] 10u (I25) 144d | [COSH264027-BLAC-28] 10u (I25) 144d | [COSH264024-PEWT-36] 10u (I25) 144d;
CLAGD/Stock/StorageGD/CLA-031-13-03-03;GOLD;I25;140;0.00;C;144;140;;;[COSH283118-PINK-30] 10u (I25) 144d | [COSH283115-BLAC-32] 10u (I25) 144d | [COSH283115-BLAC-32] 10u (I25) 144d | [COSH283115-BLAC-32] 10u (I25) 144d | [COSH283115-BLAC-32] 10u (I25) 144d | [COSH283115-BLAC-32] 10u (I25) 144d | [COSH283115-BLAC-31] 10u (I25) 144d | [COSH283115-BLAC-30] 10u (I25) 144d | [COSH283115-BLAC-30] 10u (I25) 144d | [COSH283115-BLAC-30] 10u (I25) 144d | [COSH283115-BLAC-30] 10u (I25) 144d | [COSH283115-BLAC-30] 10u (I25) 144d | [COSH283115-BLAC-27] 10u (I25) 144d | [COSH283115-BLAC-27] 10u (I25) 144d;
CLAGD/Stock/StorageGD/CLA-031-14-02-02;GOLD;I25;140;0.00;C;144;140;;;[COSH283118-PINK-33] 10u (I25) 144d | [COSH283118-PINK-31] 10u (I25) 144d | [COSH283118-PINK-30] 10u (I25) 144d | [COSH283118-PINK-30] 10u (I25) 144d | [COSH283118-PINK-30] 10u (I25) 144d | [COSH283118-PINK-29] 10u (I25) 144d | [COSH283118-PINK-29] 10u (I25) 144d | [COSH283118-PINK-28] 10u (I25) 144d | [COSH283118-PINK-26] 10u (I25) 144d | [COSH283118-PINK-25] 10u (I25) 144d | [COSH283118-BLAC-27] 10u (I25) 144d | [COSH283115-BLAC-32] 10u (I25) 144d | [COSH283115-BLAC-31] 10u (I25) 144d | [COSH283115-BLAC-31] 10u (I25) 144d;
CLAGD/Stock/StorageGD/CLA-041-02-02-02;GOLD;I25;140;0.00;A;195;140;[COSH542021-NAVY-35] 10u (I25) 195d | [COSH542021-NAVY-35] 10u (I25) 195d | [COSH542021-NAVY-34] 10u (I25) 195d | [COSH542021-NAVY-33] 10u (I25) 195d | [COSH542021-NAVY-33] 10u (I25) 195d | [COSH542021-NAVY-32] 10u (I25) 195d | [COSH542021-NAVY-32] 10u (I25) 195d | [COSH542021-NAVY-32] 10u (I25) 195d | [COSH542021-NAVY-31] 10u (I25) 195d | [COSH542021-NAVY-31] 10u (I25) 195d | [COSH542021-NAVY-29] 10u (I25) 195d | [COSH542021-NAVY-28] 10u (I25) 195d | [COSH542021-NAVY-27] 10u (I25) 195d | [COSH542021-NAVY-27] 10u (I25) 195d;;;
CLAGD/Stock/StorageGD/CLA-043-05-03-02;GOLD;I25;140;0.00;A;434;140;[COSH542020-TAN-31] 10u (I25) 434d | [COSH542020-TAN-30] 10u (I25) 434d | [COSH542020-TAN-30] 10u (I25) 434d | [COSH542020-TAN-29] 10u (I25) 434d | [COSH542020-TAN-29] 10u (I25) 434d | [COSH542020-TAN-29] 10u (I25) 434d | [COSH542020-TAN-28] 10u (I25) 434d | [COSH542020-TAN-28] 10u (I25) 434d | [COSH542020-TAN-28] 10u (I25) 434d | [COSH542020-TAN-28] 10u (I25) 434d | [COSH542020-TAN-27] 10u (I25) 434d | [COSH542020-TAN-27] 10u (I25) 434d | [COSH542020-TAN-27] 10u (I25) 434d | [COSH542020-TAN-27] 10u (I25) 434d;;;
CLAGD/Stock/StorageGD/CLA-044-01-02-03;GOLD;I25;140;0.00;C+B+A;109;140;[COSH542065-BEIG-33] 10u (I25) 109d | [COSH542065-BEIG-33] 10u (I25) 109d;[COSH542065-TAN-35] 10u (I25) 109d | [COSH542065-TAN-35] 10u (I25) 109d | [COSH542065-TAN-34] 10u (I25) 109d | [COSH542065-BEIG-36] 10u (I25) 109d | [COSH542065-BEIG-35] 10u (I25) 109d | [COSH542065-BEIG-34] 10u (I25) 109d | [COSH542065-BEIG-32] 10u (I25) 109d | [COSH542065-BEIG-29] 10u (I25) 109d;[COSH542065-TAN-36] 10u (I25) 109d | [COSH542065-TAN-36] 10u (I25) 109d | [COSH542065-TAN-30] 10u (I25) 109d | [COSH542065-TAN-30] 10u (I25) 109d;
